Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
G91631NE,BFSB3622SS,580.0,24.1,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,24.066390041493776,doe,24.1,580.0,BFSB3622SS,False
K60365N,BFBF2413SS,395.0,13.9,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,28.41726618705036,doe,13.9,395.0,BFBF2413SS,False
K74505N,BFBF3018SSL,444.0,20.1,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.089552238805968,doe,20.1,444.0,BFBF3018SSL,False
K74505N,BFBF3018SS,444.0,20.1,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.089552238805968,doe,20.1,444.0,BFBF3018SS,False
K74505N,BRFB1812SSN,444.0,20.1,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.089552238805968,doe,20.1,444.0,BRFB1812SSN,False
K76540NEB,BRFB1900FBI,472.0,20.8,(5-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.69230769230769,doe,20.8,472.0,BRFB1900FBI,False
K70520N,BRFB1522SS,525.0,20.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.25,doe,20.0,525.0,BRFB1522SS,False
K60365N,BRFB1322SS,475.0,13.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,35.18518518518518,doe,13.5,475.0,BRFB1322SS,False
K56300NEBLU,BRFB1052FFBIN,465.0,9.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,49.46808510638298,doe,9.4,465.0,BRFB1052FFBIN,False
K74505N,BRFB1822SSN,528.0,20.1,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.268656716417908,doe,20.1,528.0,BRFB1822SSN,False
G91629NW,FBFD360,566.0,24.8,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,22.82258064516129,doe,24.8,566.0,FBFD360,False
K70520N,BFBF2715SSIM,525.0,20.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.25,doe,20.0,525.0,BFBF2715SSIM,False
HQ-809RWEN,ÖVERSKÅDLIG,658.0,26.7,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.644194756554306,doe,26.7,658.0,ÖVERSKÅDLIG,False
TR-36RBF-*-SS-A,TR-36RBF-R-SS-A,576.0,26.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,22.153846153846153,doe,26.0,576.0,TR-36RBF-R-SS-A,False
TR-36RBF-*-SG-A,TR-36RBF-R-SG-A,635.0,26.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.962264150943398,doe,26.5,635.0,TR-36RBF-R-SG-A,False
TR-36REF-*-SS-C,TR-36REF-R-SS-C,339.0,24.8,(3A.) All-refrigerators - automatic defrost,13.669354838709676,doe,24.8,339.0,TR-36REF-R-SS-C,False
TR-36REF-*-SG-C,TR-36REF-L-SG-C,343.0,25.5,(3A.) All-refrigerators - automatic defrost,13.450980392156863,doe,25.5,343.0,TR-36REF-L-SG-C,False
TR-36REF-*-SS-C,TR-36REF-L-SS-C,339.0,24.8,(3A.) All-refrigerators - automatic defrost,13.669354838709676,doe,24.8,339.0,TR-36REF-L-SS-C,False
TR-36RBF-*-SS-A,TR-36RBF-L-SS-A,576.0,26.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,22.153846153846153,doe,26.0,576.0,TR-36RBF-L-SS-A,False
TR-42SBS-SG-C,TR-42SBS-SG-C,651.0,31.7,(4I.) Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,20.53627760252366,doe,31.7,651.0,TR-42SBS-SG-C,False
TR-42SBS-SS-C,TR-42SBS-SS-C,591.0,31.3,(4I.) Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,18.881789137380192,doe,31.3,591.0,TR-42SBS-SS-C,False
HC-957WEN,SBS263W,715.0,33.6,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,21.279761904761905,doe,33.6,715.0,SBS263W,False
HC-957WEN,SBS263SS,715.0,33.6,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,21.279761904761905,doe,33.6,715.0,SBS263SS,False
ICBNhi-IM 51630,ICBNhi-IM 51630,382.0,10.6,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,36.0377358490566,doe,10.6,382.0,ICBNhi-IM 51630,False
ICN-IM 51130,ICN-IM 51130,475.0,10.9,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,43.57798165137615,doe,10.9,475.0,ICN-IM 51130,False
HRB 1120,HRB 1120,283.0,10.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,25.963302752293576,doe,10.9,283.0,HRB 1120,False
HCB 20,HCB 2081,556.0,23.5,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.659574468085108,doe,23.5,556.0,HCB 2081,False
HCB 15,HCB 1580,507.0,17.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,29.13793103448276,doe,17.4,507.0,HCB 1580,False
HCB 10,HCB 1060,475.0,10.5,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,45.23809523809524,doe,10.5,475.0,HCB 1060,False
HC 20,HC 2081,561.0,24.1,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.278008298755186,doe,24.1,561.0,HC 2081,False
HC 15,HC 1551,507.0,17.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,29.13793103448276,doe,17.4,507.0,HC 1551,False
HC 100#B,HC 1001B,395.0,11.3,(5-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,34.95575221238938,doe,11.3,395.0,HC 1001B,False
CS 20,CS 2081,523.0,24.1,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,21.701244813278006,doe,24.1,523.0,CS 2081,False
CS 1410,CS 1410,380.0,17.0,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.352941176470587,doe,17.0,380.0,CS 1410,False
CS 1400R,CS 1400R,380.0,15.1,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,25.165562913907284,doe,15.1,380.0,CS 1400R,False
CS 1400 R-IM,CS 1400 R-IM,465.0,15.1,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.79470198675497,doe,15.1,465.0,CS 1400 R-IM,False
CS 1360B,CS 1360B,480.0,15.2,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,31.578947368421055,doe,15.2,480.0,CS 1360B,False
CBS 20,CBS 2082 CBS 2082N,528.0,23.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,22.46808510638298,doe,23.5,528.0,CBS 2082 CBS 2082N,False
CBS 1660,CBS 1660,488.0,18.3,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.666666666666664,doe,18.3,488.0,CBS 1660,False
CBS 1360,CBS 1360 CBS 1360N,480.0,14.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,33.10344827586207,doe,14.5,480.0,CBS 1360 CBS 1360N,False
648PRO***,648PRO,841.0,39.1,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,21.508951406649615,doe,39.1,841.0,648PRO,False
648PRO***,648PROG,841.0,39.1,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,21.508951406649615,doe,39.1,841.0,648PROG,False
648PRO***,648PROHAG,841.0,39.1,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,21.508951406649615,doe,39.1,841.0,648PROHAG,False
BI-30U*/*/**,BI-30UA/O,612.0,20.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.000000000000004,doe,20.4,612.0,BI-30UA/O,False
BI-30U*/*/**,BI-30UA/S/TH,612.0,20.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.000000000000004,doe,20.4,612.0,BI-30UA/S/TH,False
BI-30U*/*/**,BI-30UA/S/PH,612.0,20.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.000000000000004,doe,20.4,612.0,BI-30UA/S/PH,False
BI-30U/*/**-**,BI-30U/O-RH,610.0,20.1,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.34825870646766,doe,20.1,610.0,BI-30U/O-RH,False
BI-30U/*/**-**,BI-30U/O-LH,610.0,20.1,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.34825870646766,doe,20.1,610.0,BI-30U/O-LH,False
BI-30U/*/**-**,BI-30U/S/TH-LH,610.0,20.1,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.34825870646766,doe,20.1,610.0,BI-30U/S/TH-LH,False
BI-30U/*/**-**,BI-30U/S/PH-RH,610.0,20.1,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.34825870646766,doe,20.1,610.0,BI-30U/S/PH-RH,False
BI-36R*/*/**,BI-36RA/O,415.0,23.4,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.735042735042736,doe,23.4,415.0,BI-36RA/O,False
BI-36R*/*/**,BI-36RA/S/PH,415.0,23.4,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.735042735042736,doe,23.4,415.0,BI-36RA/S/PH,False
BI-36R*/*/**,BI-36RA/S/TH,415.0,23.4,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.735042735042736,doe,23.4,415.0,BI-36RA/S/TH,False
BI-36R/O-**,BI-36R/O-LH,411.0,22.7,(3A-BI.) Built-in All-refrigerators - automatic defrost,18.105726872246695,doe,22.7,411.0,BI-36R/O-LH,False
BI-36U**/*/**-**,BI-36U/S/PH-LH,652.0,24.6,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.504065040650406,doe,24.6,652.0,BI-36U/S/PH-LH,False
BI-36U**/*/**-**,BI-36U/S/PH-RH,652.0,24.6,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.504065040650406,doe,24.6,652.0,BI-36U/S/PH-RH,False
BI-36U**/*/**-**,BI-36UID/S/PH-RH,652.0,24.6,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.504065040650406,doe,24.6,652.0,BI-36UID/S/PH-RH,False
BI-36U*/*/**,BI-36UA/S/PH,659.0,25.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.94488188976378,doe,25.4,659.0,BI-36UA/S/PH,False
BI-36U*/*/**,BI-36UA/S/TH,659.0,25.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.94488188976378,doe,25.4,659.0,BI-36UA/S/TH,False
BI-36U*/*/**,BI-36UG/O,659.0,25.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.94488188976378,doe,25.4,659.0,BI-36UG/O,False
BI-36U*/*/**,BI-36UG/S?PH,659.0,25.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.94488188976378,doe,25.4,659.0,BI-36UG/S?PH,False
BI-36UFD**/*/**,BI-36UFD/O,654.0,24.9,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.265060240963855,doe,24.9,654.0,BI-36UFD/O,False
BI-36UFD**/*/**,BI-36UFD/S/PH,654.0,24.9,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.265060240963855,doe,24.9,654.0,BI-36UFD/S/PH,False
BI-36UFD**/*/**,BI-36UFDID/S/PH,654.0,24.9,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.265060240963855,doe,24.9,654.0,BI-36UFDID/S/PH,False
BI-42S/*/**,BI-42S/S/TH,749.0,30.1,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,24.883720930232556,doe,30.1,749.0,BI-42S/S/TH,False
BI-42SD/*/**,BI-42SD/S/TH,809.0,29.9,(7-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,27.056856187290972,doe,29.9,809.0,BI-42SD/S/TH,False
BI-42SID/*/**,BI-42SID/O,745.0,29.7,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,25.084175084175083,doe,29.7,745.0,BI-42SID/O,False
BI-42SID/*/**,BI-42SID/S/TH,745.0,29.7,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,25.084175084175083,doe,29.7,745.0,BI-42SID/S/TH,False
BI-42UFD**/*/**,BI-42UFD/O,693.0,29.0,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.896551724137932,doe,29.0,693.0,BI-42UFD/O,False
BI-42UFD**/*/**,BI-42UFD/S/TH,693.0,29.0,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.896551724137932,doe,29.0,693.0,BI-42UFD/S/TH,False
BI-42UFD**/*/**,BI-42UFDID/O,693.0,29.0,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.896551724137932,doe,29.0,693.0,BI-42UFDID/O,False
BI-48S/*/**,BI-48S/S/PH,805.0,35.6,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,22.6123595505618,doe,35.6,805.0,BI-48S/S/PH,False
BI-48S/*/**,BI-48S/S/TH,805.0,35.6,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,22.6123595505618,doe,35.6,805.0,BI-48S/S/TH,False
BI-48SD/*/**,BI-48SD/O,867.0,35.6,(7-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,24.35393258426966,doe,35.6,867.0,BI-48SD/O,False
BI-48SD/*/**,BI-48SD/S/PH,867.0,35.6,(7-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,24.35393258426966,doe,35.6,867.0,BI-48SD/S/PH,False
BI-48SD/*/**,BI-48SD/S/TH,867.0,35.6,(7-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,24.35393258426966,doe,35.6,867.0,BI-48SD/S/TH,False
BI-48SID/*/**,BI-48SID/O,803.0,35.4,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,22.68361581920904,doe,35.4,803.0,BI-48SID/O,False
BI-48SID/*/**,BI-48SID/S/PH,803.0,35.4,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,22.68361581920904,doe,35.4,803.0,BI-48SID/S/PH,False
IC-18FI,IC-18FI,490.0,14.8,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,33.108108108108105,doe,14.8,490.0,IC-18FI,False
