Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,LGHB2869T*,715,33.5,No,21.34328358208955,5A,33.5,715.0,LGHB2869T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,LGHD2369T*,660,26.9,No,24.53531598513011,5A,26.9,660.0,LGHD2369T.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,LGHK2336T*,613,28.1,No,21.814946619217082,7,28.1,613.0,LGHK2336T.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,LGHX2636T*,646,32.4,No,19.938271604938272,7,32.4,646.0,LGHX2636T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,PRFC2383A*,670,28.0,No,23.928571428571427,5A,28.0,670.0,PRFC2383A.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,PRFG2383A*,598,28.8,No,20.76388888888889,5I,28.8,598.0,PRFG2383A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,PRFS2883A*,725,34.7,No,20.89337175792507,5A,34.7,725.0,PRFS2883A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,PRMC2285A*,667,27.7,No,24.07942238267148,5A,27.7,667.0,PRMC2285A.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,PRSC2222A*,615,28.3,No,21.73144876325088,7,28.3,615.0,PRSC2222A.
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,F6FBM36S2,566,24.9,No,22.73092369477912,5I-BI,24.9,566.0,F6FBM36S2
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4BM22IFBI,464,10.2,No,45.490196078431374,5I-BI,10.2,464.0,FM4BM22IFBI
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4BM28IFBI,499,14.9,No,33.489932885906036,5I-BI,14.9,499.0,FM4BM28IFBI
3A-BI - Built-In All-Refrigerators - automatic defrost,FM4CR30FBI,325,16.7,No,19.46107784431138,3A-BI,16.7,325.0,FM4CR30FBI
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,FM4FBM24SS1,397,14.3,No,27.76223776223776,5,14.3,397.0,FM4FBM24SS1
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,FM4FBM28SS1,423,17.6,No,24.034090909090907,5,17.6,423.0,FM4FBM28SS1
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4FBM30SS,512,21.3,No,24.037558685446008,5I,21.3,512.0,FM4FBM30SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4FBM36SS,539,25.0,No,21.56,5I,25.0,539.0,FM4FBM36SS
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,FM4BM36FBI,506,24.0,No,21.083333333333332,5-BI,24.0,506.0,FM4BM36FBI
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFET1022U*,297,12.2,No,24.34426229508197,3,12.2,297.0,FFET1022U.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFET1222U*,310,14.0,No,22.142857142857142,3,14.0,310.0,FFET1222U.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FFHB2740P**A,717,33.8,No,21.213017751479292,5A,33.8,717.0,FFHB2740P..A
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FFHB2750T*,715,33.5,No,21.34328358208955,5A,33.5,715.0,FFHB2750T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FFHD2250T*,660,26.9,No,24.53531598513011,5A,26.9,660.0,FFHD2250T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHI1832T*,447,21.1,No,21.184834123222746,3I,21.1,447.0,FFHI1832T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHI1835V*,453,22.0,No,20.59090909090909,3I,22.0,453.0,FFHI1835V.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFHN2740P**A,642,34.3,No,18.71720116618076,5I,34.3,642.0,FFHN2740P..A
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FFHN2750T*,642,34.3,No,18.71720116618076,5I,34.3,642.0,FFHN2750T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1425V*,332,16.9,No,19.644970414201186,3,16.9,332.0,FFHT1425V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1425V*,416,16.9,No,24.615384615384617,3I,16.9,416.0,FFHT1425V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1514T*,420,17.3,No,24.277456647398843,3I,17.3,420.0,FFHT1514T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1514T*,336,17.3,No,19.421965317919074,3,17.3,336.0,FFHT1514T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1621T*,348,19.1,No,18.219895287958114,3,19.1,348.0,FFHT1621T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1621T*,432,19.1,No,22.617801047120416,3I,19.1,432.0,FFHT1621T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1814V*,369,22.0,No,16.772727272727273,3,22.0,369.0,FFHT1814V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1814V*I,453,22.0,No,20.59090909090909,3I,22.0,453.0,FFHT1814V.I
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1814W*,369,22.0,No,16.772727272727273,3,22.0,369.0,FFHT1814W.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1814W*,453,22.0,No,20.59090909090909,3I,22.0,453.0,FFHT1814W.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1820V*,368,21.7,No,16.95852534562212,3,21.7,368.0,FFHT1820V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1820V*,452,21.7,No,20.829493087557605,3I,21.7,452.0,FFHT1820V.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1822UB,360,20.8,No,17.307692307692307,3,20.8,360.0,FFHT1822UB
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1822UV,360,20.8,No,17.307692307692307,3,20.8,360.0,FFHT1822UV
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1822UW,360,20.8,No,17.307692307692307,3,20.8,360.0,FFHT1822UW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1824U*,362,21.0,No,17.238095238095237,3,21.0,362.0,FFHT1824U.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1824US,362,21.1,No,17.156398104265403,3,21.1,362.0,FFHT1824US
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1824UW,362,21.1,No,17.156398104265403,3,21.1,362.0,FFHT1824UW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1832T*,363,21.1,No,17.20379146919431,3,21.1,363.0,FFHT1832T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1832T*,447,21.1,No,21.184834123222746,3I,21.1,447.0,FFHT1832T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT1835V*,369,22.0,No,16.772727272727273,3,22.0,369.0,FFHT1835V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT1835V*,453,22.0,No,20.59090909090909,3I,22.0,453.0,FFHT1835V.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT2032T*,386,24.3,No,15.88477366255144,3,24.3,386.0,FFHT2032T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT2032T*,470,24.3,No,19.34156378600823,3I,24.3,470.0,FFHT2032T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT2033V*,386,24.3,No,15.88477366255144,3,24.3,386.0,FFHT2033V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT2033V*,470,24.3,No,19.34156378600823,3I,24.3,470.0,FFHT2033V.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT2045V*,385,24.1,No,15.975103734439832,3,24.1,385.0,FFHT2045V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT2045V*,469,24.1,No,19.46058091286307,3I,24.1,469.0,FFHT2045V.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FFHT2131Q*,386,24.3,No,15.88477366255144,3,24.3,386.0,FFHT2131Q.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FFHT2131Q*,470,24.3,No,19.34156378600823,3I,24.3,470.0,FFHT2131Q.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,FFHX2325T*,613,28.1,No,21.814946619217082,7,28.1,613.0,FFHX2325T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FG4H2272UF,667,27.7,No,24.07942238267148,5A,27.7,667.0,FG4H2272UF
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FG4H2272UF1,667,27.7,No,24.07942238267148,5A,27.7,667.0,FG4H2272UF1
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FGHB2866P**A,717,33.8,No,21.213017751479292,5A,33.8,717.0,FGHB2866P..A
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FGHB2868T*,715,33.5,No,21.34328358208955,5A,33.5,715.0,FGHB2868T.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FGHD2368T*,660,26.9,No,24.53531598513011,5A,26.9,660.0,FGHD2368T.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FGHG2368T*,589,27.6,No,21.340579710144926,5I,27.6,589.0,FGHG2368T.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FGHN2868T*,642,34.3,No,18.71720116618076,5I,34.3,642.0,FGHN2868T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FGHT1842T*,363,21.1,No,17.20379146919431,3,21.1,363.0,FGHT1842T.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FGHT1842T*,447,21.1,No,21.184834123222746,3I,21.1,447.0,FGHT1842T.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FGHT2055V*,385,24.2,No,15.90909090909091,3,24.2,385.0,FGHT2055V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FGHT2055V*,469,24.2,No,19.380165289256198,3I,24.2,469.0,FGHT2055V.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,FPHT2097V*,385,24.2,No,15.90909090909091,3,24.2,385.0,FPHT2097V.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,FPHT2097V*,469,24.2,No,19.380165289256198,3I,24.2,469.0,FPHT2097V.
3A - All-Refrigerators - automatic defrost,FPRU19F7W*,301,18.8,No,16.01063829787234,3A,18.8,301.0,FPRU19F7W.
3A - All-Refrigerators - automatic defrost,FPRU19F8W*,218,18.9,No,11.534391534391535,3A,18.9,218.0,FPRU19F8W.
3A - All-Refrigerators - automatic defrost,FRAE2024A*,308,20.0,No,15.4,3A,20.0,308.0,FRAE2024A.
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,FRBG1224AV,397,11.5,No,34.52173913043478,5,11.5,397.0,FRBG1224AV
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FRFC2323A*,670,28.0,No,23.928571428571427,5A,28.0,670.0,FRFC2323A.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FRFG1723A*,543,21.8,No,24.908256880733944,5I,21.8,543.0,FRFG1723A.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FRFG232LAF,598,28.7,No,20.83623693379791,5I,28.7,598.0,FRFG232LAF
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FRFN2823A*,652,35.5,No,18.366197183098592,5I,35.5,652.0,FRFN2823A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FRFS2823A*,725,34.7,No,20.89337175792507,5A,34.7,725.0,FRFS2823A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FRFS282LAF,725,34.7,No,20.89337175792507,5A,34.7,725.0,FRFS282LAF
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,FRSS2323A*,615,28.3,No,21.73144876325088,7,28.3,615.0,FRSS2323A.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,FRSS2333A*,615,28.3,No,21.73144876325088,7,28.3,615.0,FRSS2333A.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,FRSS23L3A*,615,28.3,No,21.73144876325088,7,28.3,615.0,FRSS23L3A.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,FRSS2623A*,647,32.5,No,19.907692307692308,7,32.5,647.0,FRSS2623A.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,FRSS2633A*,647,32.5,No,19.907692307692308,7,32.5,647.0,FRSS2633A.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,FRSS26L3A*,647,32.5,No,19.907692307692308,7,32.5,647.0,FRSS26L3A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GRFC2353A*,670,28.0,No,23.928571428571427,5A,28.0,670.0,GRFC2353A.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GRFG2353A*,598,28.7,No,20.83623693379791,5I,28.7,598.0,GRFG2353A.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GRFN2853A*,652,35.5,No,18.366197183098592,5I,35.5,652.0,GRFN2853A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GRFS2853A*,725,34.7,No,20.89337175792507,5A,34.7,725.0,GRFS2853A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GRMC2273B*,668,27.9,No,23.942652329749105,5A,27.9,668.0,GRMC2273B.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GRMC2273C*,668,27.9,No,23.942652329749105,5A,27.9,668.0,GRMC2273C.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GRMG2272C*,596,28.4,No,20.985915492957748,5I,28.4,596.0,GRMG2272C.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GRMN2872A*,649,35.1,No,18.49002849002849,5I,35.1,649.0,GRMN2872A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GRMS2773A*,721,34.2,No,21.08187134502924,5A,34.2,721.0,GRMS2773A.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GRQC2255B*,669,27.9,No,23.978494623655916,5A,27.9,669.0,GRQC2255B.
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,GRSC2352A*,615,28.3,No,21.73144876325088,7,28.3,615.0,GRSC2352A.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GBE21DGK****,572,25.5,No,22.431372549019606,5I,25.5,572.0,GBE21DGK....
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,GBE21DSK****,488,25.5,No,19.137254901960784,5,25.5,488.0,GBE21DSK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GBE21DSK****,572,25.5,No,22.431372549019606,5I,25.5,572.0,GBE21DSK....
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,GBE21DYK****,488,25.5,No,19.137254901960784,5,25.5,488.0,GBE21DYK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GBE21DYK****,572,25.5,No,22.431372549019606,5I,25.5,572.0,GBE21DYK....
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,GDE21DGK****,488,25.6,No,19.0625,5,25.6,488.0,GDE21DGK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE21DGK****,572,25.6,No,22.34375,5I,25.6,572.0,GDE21DGK....
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,GDE21DGK****,488,25.5,No,19.137254901960784,5,25.5,488.0,GDE21DGK....
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,GDE21DMK****,488,25.6,No,19.0625,5,25.6,488.0,GDE21DMK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE21DMK****,572,25.6,No,22.34375,5I,25.6,572.0,GDE21DMK....
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,GDE21DMK****,488,25.5,No,19.137254901960784,5,25.5,488.0,GDE21DMK....
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,GDE21DSK****,488,25.6,No,19.0625,5,25.6,488.0,GDE21DSK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE21DSK****,572,25.6,No,22.34375,5I,25.6,572.0,GDE21DSK....
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,GDE21DYR****,488,25.5,No,19.137254901960784,5,25.5,488.0,GDE21DYR....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE21EGK****,572,25.5,No,22.431372549019606,5I,25.5,572.0,GDE21EGK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE21EMK****,572,25.5,No,22.431372549019606,5I,25.5,572.0,GDE21EMK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE21ESK****,572,25.5,No,22.431372549019606,5I,25.5,572.0,GDE21ESK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE21EYK****,572,25.5,No,22.431372549019606,5I,25.5,572.0,GDE21EYK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE25ESK****,610,30.3,No,20.13201320132013,5I,30.3,610.0,GDE25ESK....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,GDE25EYK****,610,30.3,No,20.13201320132013,5I,30.3,610.0,GDE25EYK....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE24JGK****,679,29.1,No,23.333333333333332,5A,29.1,679.0,GFE24JGK....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE24JMK****,679,29.1,No,23.333333333333332,5A,29.1,679.0,GFE24JMK....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE24JYK****,679,29.1,No,23.333333333333332,5A,29.1,679.0,GFE24JYK....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE26JEM****,700,31.8,No,22.0125786163522,5A,31.8,700.0,GFE26JEM....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE26JGM****,700,31.9,No,21.9435736677116,5A,31.9,700.0,GFE26JGM....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE26JMM****,700,31.8,No,22.0125786163522,5A,31.8,700.0,GFE26JMM....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE26JYM****,700,31.9,No,21.9435736677116,5A,31.9,700.0,GFE26JYM....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE28GEL****,725,34.7,No,20.89337175792507,5A,34.7,725.0,GFE28GEL....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE28GMK****,725,34.7,No,20.89337175792507,5A,34.7,725.0,GFE28GMK....
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,GFE28GYN****,725,34.7,No,20.89337175792507,5A,34.7,725.0,GFE28GYN....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE17GSN****,436,19.7,No,22.131979695431472,3I,19.7,436.0,GIE17GSN....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE18DTN****,443,20.6,No,21.504854368932037,3I,20.6,443.0,GIE18DTN....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE18GCN****,443,20.6,No,21.504854368932037,3I,20.6,443.0,GIE18GCN....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE18GSN****,443,20.6,No,21.504854368932037,3I,20.6,443.0,GIE18GSN....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE18GTN****,443,20.6,No,21.504854368932037,3I,20.6,443.0,GIE18GTN....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE19JSN****,463,23.4,No,19.786324786324787,3I,23.4,463.0,GIE19JSN....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE21GSH****,480,25.7,No,18.67704280155642,3I,25.7,480.0,GIE21GSH....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE21GTH****,480,25.7,No,18.67704280155642,3I,25.7,480.0,GIE21GTH....
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,GIE22JMN****,489,27.0,No,18.11111111111111,3I,27.0,489.0,GIE22JMN....
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,FM4FBM36FBI,505,23.9,No,21.129707112970713,5-BI,23.9,505.0,FM4FBM36FBI
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4BM36IFBI,590,24.0,No,24.583333333333332,5I-BI,24.0,590.0,FM4BM36IFBI
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4FBM36IFBI,589,23.8,No,24.747899159663866,5I-BI,23.8,589.0,FM4FBM36IFBI
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,FM4BM30FBI,467,19.4,No,24.07216494845361,5-BI,19.4,467.0,FM4BM30FBI
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FM4BM30IFBI,551,19.4,No,28.402061855670105,5I-BI,19.4,551.0,FM4BM30IFBI
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,FM4BM28FBI,429,14.9,No,28.79194630872483,5-BI,14.9,429.0,FM4BM28FBI
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,RB280703,394,10.8,No,36.48148148148148,5-BI,10.8,394.0,RB280703
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,RB280704,394,10.9,No,36.146788990825684,5-BI,10.9,394.0,RB280704
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,RB282705,388,10.1,No,38.415841584158414,5-BI,10.1,388.0,RB282705
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RB472701,546,20.0,No,27.3,5I-BI,20.0,546.0,RB472701
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RB472704,498,19.4,No,25.670103092783506,5I-BI,19.4,498.0,RB472704
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RB472705,470,19.4,No,24.226804123711343,5I-BI,19.4,470.0,RB472705
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RB492704,531,23.8,No,22.310924369747898,5I-BI,23.8,531.0,RB492704
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RB492705,504,23.8,No,21.176470588235293,5I-BI,23.8,504.0,RB492705
3A-BI - Built-In All-Refrigerators - automatic defrost,RC462701,283,13.3,No,21.278195488721803,3A-BI,13.3,283.0,RC462701
3A-BI - Built-In All-Refrigerators - automatic defrost,RC462704,264,13.0,No,20.307692307692307,3A-BI,13.0,264.0,RC462704
3A-BI - Built-In All-Refrigerators - automatic defrost,RC462705,254,13.0,No,19.53846153846154,3A-BI,13.0,254.0,RC462705
3A-BI - Built-In All-Refrigerators - automatic defrost,RC472701,310,17.2,No,18.02325581395349,3A-BI,17.2,310.0,RC472701
3A-BI - Built-In All-Refrigerators - automatic defrost,RC472704,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,RC472704
3A-BI - Built-In All-Refrigerators - automatic defrost,RC472705,279,16.8,No,16.607142857142858,3A-BI,16.8,279.0,RC472705
3A-BI - Built-In All-Refrigerators - automatic defrost,RC492704,313,20.6,No,15.194174757281552,3A-BI,20.6,313.0,RC492704
3A-BI - Built-In All-Refrigerators - automatic defrost,RC492705,312,20.6,No,15.145631067961164,3A-BI,20.6,312.0,RC492705
