Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
US-BSR-200,"US-BSR-200,US-BSR-201",322.0,3.9,(12.) Compact refrigerator-freezers - partial automatic defrost,82.56410256410257,doe,3.9,322.0,"US-BSR-200,US-BSR-201",False
US-BSR-300,"US-BSR-300,US-BSR-301",326.0,4.7,(12.) Compact refrigerator-freezers - partial automatic defrost,69.36170212765957,doe,4.7,326.0,"US-BSR-300,US-BSR-301",False
FR320-BUD,"FR320-BUD,FR320-BUD-COM,FR320-BUD-6COM",218.0,3.2,(11A.) Compact all-refrigerators - manual defrost,68.125,doe,3.2,218.0,"FR320-BUD,FR320-BUD-COM,FR320-BUD-6COM",False
WMS017M6XBE,HMS016M6RVE,208.0,1.6,(11A.) Compact all-refrigerators - manual defrost,130.0,doe,1.6,208.0,HMS016M6RVE,False
BD-485,CF17F0WW,325.0,30.1,(10.) Chest freezers and all other freezers except compact freezers,10.79734219269103,doe,30.1,325.0,CF17F0WW,False
BD200YC,VCCF0700B4,250.0,12.3,(18.) Compact chest freezers,20.32520325203252,doe,12.3,250.0,VCCF0700B4,False
A17A1,A17A1,133.0,1.5,(11A.) Compact all-refrigerators - manual defrost,88.66666666666667,doe,1.5,133.0,A17A1,False
NFT050GA00,NFT050GN00,215.0,8.8,(18.) Compact chest freezers,24.43181818181818,doe,8.8,215.0,NFT050GN00,False
BD-485,VFX17UW,325.0,30.1,(10.) Chest freezers and all other freezers except compact freezers,10.79734219269103,doe,30.1,325.0,VFX17UW,False
BD-715,VFX25UWA,429.0,44.0,(10.) Chest freezers and all other freezers except compact freezers,9.75,doe,44.0,429.0,VFX25UWA,False
BD-605,VFX21UWA,375.0,37.0,(10.) Chest freezers and all other freezers except compact freezers,10.135135135135135,doe,37.0,375.0,VFX21UWA,False
BD-485,VFX17UWA,325.0,30.1,(10.) Chest freezers and all other freezers except compact freezers,10.79734219269103,doe,30.1,325.0,VFX17UWA,False
BD282,VFX10UWA,233.0,17.6,(10.) Chest freezers and all other freezers except compact freezers,13.238636363636363,doe,17.6,233.0,VFX10UWA,False
BD150YC,WBCF50W,216.0,8.8,(18.) Compact chest freezers,24.545454545454543,doe,8.8,216.0,WBCF50W,False
BD150YC,WBCF51B,216.0,8.8,(18.) Compact chest freezers,24.545454545454543,doe,8.8,216.0,WBCF51B,False
BD282,WBCF101B,233.0,17.6,(10.) Chest freezers and all other freezers except compact freezers,13.238636363636363,doe,17.6,233.0,WBCF101B,False
BD282,WBCF102G,233.0,17.6,(10.) Chest freezers and all other freezers except compact freezers,13.238636363636363,doe,17.6,233.0,WBCF102G,False
HBFRF2129,HBFRF2129,375.0,37.0,(10.) Chest freezers and all other freezers except compact freezers,10.135135135135135,doe,37.0,375.0,HBFRF2129,False
HBFRF2129/HZ9212,HBFRF2129/HZ9212,375.0,37.0,(10.) Chest freezers and all other freezers except compact freezers,10.135135135135135,doe,37.0,375.0,HBFRF2129/HZ9212,False
HBFRF1749/HZ9471,HBFRF1749/HZ9471,325.0,30.1,(10.) Chest freezers and all other freezers except compact freezers,10.79734219269103,doe,30.1,325.0,HBFRF1749/HZ9471,False
FC70D6EWE,5084351,225.0,12.3,(18.) Compact chest freezers,18.29268292682927,doe,12.3,225.0,5084351,False
RFRF110-B,RFRF110-B,240.0,1.9,(16.) Compact upright freezers with manual defrost,126.31578947368422,doe,1.9,240.0,RFRF110-B,False
EFR451,"EFR451,EFR451-D",368.0,5.8,(12.) Compact refrigerator-freezers - partial automatic defrost,63.44827586206897,doe,5.8,368.0,"EFR451,EFR451-D",False
EFR341,"EFR840-B-BLACK,EFR840-BLACK-6COM,EFR840-B-RED,EFR840-B-RED-COM,EFR840-MINT,EFR840-MINT-COM,EFR840-CREAM-COM,EFR840-CREAM,EFR391-B-6COM,TFR834-B-6COM,EFR341,EFR391,EFR391-COM,EFR840-B-RED-6COM,EFR840-MINT-6COM",350.0,3.9,(12.) Compact refrigerator-freezers - partial automatic defrost,89.74358974358975,doe,3.9,350.0,"EFR840-B-BLACK,EFR840-BLACK-6COM,EFR840-B-RED,EFR840-B-RED-COM,EFR840-MINT,EFR840-MINT-COM,EFR840-CREAM-COM,EFR840-CREAM,EFR391-B-6COM,TFR834-B-6COM,EFR341,EFR391,EFR391-COM,EFR840-B-RED-6COM,EFR840-MINT-6COM",False
BC-121/HC1(H),HMS044M6RRE,228.0,4.4,(11A.) Compact all-refrigerators - manual defrost,51.81818181818181,doe,4.4,228.0,HMS044M6RRE,False
SC-145WSE/HC,AL57GPNR***,290.0,4.6,(13A.) Compact all-refrigerators - automatic defrost,63.04347826086957,doe,4.6,290.0,AL57GPNR...,False
BC-145WSE/HC,AL54IF***,270.0,4.4,(13A.) Compact all-refrigerators - automatic defrost,61.36363636363636,doe,4.4,270.0,AL54IF...,False
BD-70WS/HC2,SCFF1533BSS***,330.0,4.2,(17.) Compact upright freezers with automatic defrost,78.57142857142857,doe,4.2,330.0,SCFF1533BSS...,False
BC-140WS/HC,FF64BSS***,250.0,4.6,(13A.) Compact all-refrigerators - automatic defrost,54.34782608695652,doe,4.6,250.0,FF64BSS...,False
BCD150-24SD,BCD150-24SD,308.0,5.5,(13A.) Compact all-refrigerators - automatic defrost,56.0,doe,5.5,308.0,BCD150-24SD,False
BC-50DAN,EFR176-CORAL-6COM,200.0,1.6,(11A.) Compact all-refrigerators - manual defrost,125.0,doe,1.6,200.0,EFR176-CORAL-6COM,False
LMB21B,LMB21B**,270.0,1.6,(13A.) Compact all-refrigerators - automatic defrost,168.75,doe,1.6,270.0,LMB21B..,False
BC-48L,MB42SS**,270.0,1.6,(13A.) Compact all-refrigerators - automatic defrost,168.75,doe,1.6,270.0,MB42SS..,False
RFR725,"RFR725,RFR725-6COM,RFR737,RFR741-BLACK,RFR741-WHITE,RFR786-BLACK,RFR786-BLUE,RFR786-RED,RFR725-6COM,RFR741-BLACK-6COM,RFR741-WHITE-6COM,RFR786-BLACK-6COM,RFR786-BLUE-6COM,RFR786-RED-6COM,RFR786-BLACK-COM,RFR786-BLUE-COM,RFR786-RED-COM",380.0,8.8,(12.) Compact refrigerator-freezers - partial automatic defrost,43.18181818181818,doe,8.8,380.0,"RFR725,RFR725-6COM,RFR737,RFR741-BLACK,RFR741-WHITE,RFR786-BLACK,RFR786-BLUE,RFR786-RED,RFR725-6COM,RFR741-BLACK-6COM,RFR741-WHITE-6COM,RFR786-BLACK-6COM,RFR786-BLUE-6COM,RFR786-RED-6COM,RFR786-BLACK-COM,RFR786-BLUE-COM,RFR786-RED-COM",False
RFRF300-B,"RFRF300-B,RFRF323-B",270.0,5.3,(16.) Compact upright freezers with manual defrost,50.943396226415096,doe,5.3,270.0,"RFRF300-B,RFRF323-B",False
HBFRF695,HBFRF695,322.0,11.4,(16.) Compact upright freezers with manual defrost,28.24561403508772,doe,11.4,322.0,HBFRF695,False
TFRF690,TFRF690,322.0,11.4,(16.) Compact upright freezers with manual defrost,28.24561403508772,doe,11.4,322.0,TFRF690,False
RF40D,DHOR20,294.0,3.9,(13A.) Compact all-refrigerators - automatic defrost,75.38461538461539,doe,3.9,294.0,DHOR20,False
EFRF7003-BLACK,EFRF7003-BLACK,250.0,12.3,(18.) Compact chest freezers,20.32520325203252,doe,12.3,250.0,EFRF7003-BLACK,False
QZW48,QZW48,190.0,1.7,(11A.) Compact all-refrigerators - manual defrost,111.76470588235294,doe,1.7,190.0,QZW48,False
QZW58,QZW58,190.0,2.1,(11A.) Compact all-refrigerators - manual defrost,90.47619047619047,doe,2.1,190.0,QZW58,False
GLR17BEE,GLR17BEE,208.0,1.6,(11A.) Compact all-refrigerators - manual defrost,130.0,doe,1.6,208.0,GLR17BEE,False
GLR17RDE,GLR17RDE,208.0,1.6,(11A.) Compact all-refrigerators - manual defrost,130.0,doe,1.6,208.0,GLR17RDE,False
EFRF698-6COM,EFRF698-6COM,322.0,11.4,(16.) Compact upright freezers with manual defrost,28.24561403508772,doe,11.4,322.0,EFRF698-6COM,False
PFR51400X,PFR51400X,216.0,8.8,(18.) Compact chest freezers,24.545454545454543,doe,8.8,216.0,PFR51400X,False
JC-79WS,JC-79WS,110.0,2.8,(11A.) Compact all-refrigerators - manual defrost,39.285714285714285,doe,2.8,110.0,JC-79WS,False
HC-210,BCFK70,234.0,12.3,(18.) Compact chest freezers,19.024390243902438,doe,12.3,234.0,BCFK70,False
KD-93F,BCRKD32S,358.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,94.21052631578948,doe,3.8,358.0,BCRKD32S,False
KD-93F,BCRKD32B,358.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,94.21052631578948,doe,3.8,358.0,BCRKD32B,False
KS-123R,BCRK43V4,253.0,4.3,(11A.) Compact all-refrigerators - manual defrost,58.83720930232558,doe,4.3,253.0,BCRK43V4,False
KS-123R,BCRK43W,253.0,4.3,(11A.) Compact all-refrigerators - manual defrost,58.83720930232558,doe,4.3,253.0,BCRK43W,False
KS-91R,BCRK32V,239.0,3.2,(11A.) Compact all-refrigerators - manual defrost,74.6875,doe,3.2,239.0,BCRK32V,False
KS-71R1,BCRK25W,239.0,2.5,(11A.) Compact all-refrigerators - manual defrost,95.6,doe,2.5,239.0,BCRK25W,False
KS-48R,BCRK17V,232.0,1.7,(11A.) Compact all-refrigerators - manual defrost,136.47058823529412,doe,1.7,232.0,BCRK17V,False
HBFRF1749-3BCOM/HZ9471,HBFRF1749-3BCOM/HZ9471,325.0,30.1,(10.) Chest freezers and all other freezers except compact freezers,10.79734219269103,doe,30.1,325.0,HBFRF1749-3BCOM/HZ9471,False
HS-259CN(NZ),HS259CNW,250.0,12.3,(18.) Compact chest freezers,20.32520325203252,doe,12.3,250.0,HS259CNW,False
HJG2001,HJG2001,160.0,1.7,(11.) Compact refrigerator-freezers and refrigerators other than all-refrigerators with manual defrost,94.11764705882354,doe,1.7,160.0,HJG2001,False
BC-94DJ1NA1/HC1(Q),RC33A1G*E,260.0,3.3,(13A.) Compact all-refrigerators - automatic defrost,78.7878787878788,doe,3.3,260.0,RC33A1G.E,False
BC-94DJ1NA1/HC1(Q),LMS033M6RVE,260.0,3.3,(13A.) Compact all-refrigerators - automatic defrost,78.7878787878788,doe,3.3,260.0,LMS033M6RVE,False
BC-94DJ1NA1/HC1(Q),BC-94DJ1NA1/HC1(Q),260.0,3.3,(13A.) Compact all-refrigerators - automatic defrost,78.7878787878788,doe,3.3,260.0,BC-94DJ1NA1/HC1(Q),False
BC-122/HC1(H),RC44A1G*E,269.0,4.4,(13A.) Compact all-refrigerators - automatic defrost,61.13636363636363,doe,4.4,269.0,RC44A1G.E,False
BC-122/HC1(H),RC44A1GBE,269.0,4.4,(13A.) Compact all-refrigerators - automatic defrost,61.13636363636363,doe,4.4,269.0,RC44A1GBE,False
BC-122/HC1(H),LMS044M6RVE,269.0,4.4,(13A.) Compact all-refrigerators - automatic defrost,61.13636363636363,doe,4.4,269.0,LMS044M6RVE,False
BC-122/HC1(H),BC-122/HC1(H),269.0,4.4,(13A.) Compact all-refrigerators - automatic defrost,61.13636363636363,doe,4.4,269.0,BC-122/HC1(H),False
BC-50DAN,EFR176-C-CORAL_AMZ,200.0,1.6,(11A.) Compact all-refrigerators - manual defrost,125.0,doe,1.6,200.0,EFR176-C-CORAL_AMZ,False
BC-90DANB,HBF3200-RED-6COM,215.0,3.1,(11A.) Compact all-refrigerators - manual defrost,69.35483870967742,doe,3.1,215.0,HBF3200-RED-6COM,False
BC-90DANB,HBF3200-CORAL,215.0,3.1,(11A.) Compact all-refrigerators - manual defrost,69.35483870967742,doe,3.1,215.0,HBF3200-CORAL,False
BC-90DANB,EFR376-PINK-6COM,215.0,3.1,(11A.) Compact all-refrigerators - manual defrost,69.35483870967742,doe,3.1,215.0,EFR376-PINK-6COM,False
BD-180AN,EUF57W,278.0,10.0,(16.) Compact upright freezers with manual defrost,27.8,doe,10.0,278.0,EUF57W,False
BCD-95ANB,HBF3220-CREAM,350.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,92.10526315789474,doe,3.8,350.0,HBF3220-CREAM,False
BCD-95ANB,HBF3220-BLUE,350.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,92.10526315789474,doe,3.8,350.0,HBF3220-BLUE,False
BCD-95ANB,HBF3220-BLACK,350.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,92.10526315789474,doe,3.8,350.0,HBF3220-BLACK,False
BCD-95ANB,EFR840-E-BLACK,350.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,92.10526315789474,doe,3.8,350.0,EFR840-E-BLACK,False
BCD-95ANB,EFR840-C-RED,350.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,92.10526315789474,doe,3.8,350.0,EFR840-C-RED,False
BCD-95ANB,EFR391-B,350.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,92.10526315789474,doe,3.8,350.0,EFR391-B,False
BCD-95ANB,EFR840,350.0,3.8,(12.) Compact refrigerator-freezers - partial automatic defrost,92.10526315789474,doe,3.8,350.0,EFR840,False
C50,C50,175.0,1.7,(11A.) Compact all-refrigerators - manual defrost,102.94117647058823,doe,1.7,175.0,C50,False
HS-125SEN,HME030065N,288.0,3.2,(13A.) Compact all-refrigerators - automatic defrost,90.0,doe,3.2,288.0,HME030065N,False
FC70D6EWE,LFC070N6AWE,200.0,12.3,(18.) Compact chest freezers,16.260162601626014,doe,12.3,200.0,LFC070N6AWE,False
JC-75NY-C-62H,CCB81GB,282.0,2.6,(13A.) Compact all-refrigerators - automatic defrost,108.46153846153845,doe,2.6,282.0,CCB81GB,False
JC-103ENY-C-62H,CCB109GB,290.0,3.7,(13A.) Compact all-refrigerators - automatic defrost,78.37837837837837,doe,3.7,290.0,CCB109GB,False
EG60pro,EG60pro,182.0,2.1,(11A.) Compact all-refrigerators - manual defrost,86.66666666666666,doe,2.1,182.0,EG60pro,False
E60,E60,182.0,2.1,(11A.) Compact all-refrigerators - manual defrost,86.66666666666666,doe,2.1,182.0,E60,False
EG75pro,EG75pro,190.0,2.5,(11A.) Compact all-refrigerators - manual defrost,76.0,doe,2.5,190.0,EG75pro,False
E75,E75,190.0,2.5,(11A.) Compact all-refrigerators - manual defrost,76.0,doe,2.5,190.0,E75,False
BCRR4LB,"BCRR4LR, BCRR4LW",324.0,4.3,(12.) Compact refrigerator-freezers - partial automatic defrost,75.34883720930233,doe,4.3,324.0,"BCRR4LR, BCRR4LW",False
HCM9STWW,HCM9STWW,197.0,15.5,(10.) Chest freezers and all other freezers except compact freezers,12.709677419354838,doe,15.5,197.0,HCM9STWW,False
LC87D6EWD,LC87D6EWD,218.0,15.3,(10.) Chest freezers and all other freezers except compact freezers,14.248366013071895,doe,15.3,218.0,LC87D6EWD,False
ENX42,ENX42,210.0,1.6,(11A.) Compact all-refrigerators - manual defrost,131.25,doe,1.6,210.0,ENX42,False
NX42,NX42,214.0,1.6,(11A.) Compact all-refrigerators - manual defrost,133.75,doe,1.6,214.0,NX42,False
EGX42,EGX42,214.0,1.6,(11A.) Compact all-refrigerators - manual defrost,133.75,doe,1.6,214.0,EGX42,False
NX52,NX52,176.0,1.9,(11A.) Compact all-refrigerators - manual defrost,92.63157894736842,doe,1.9,176.0,NX52,False
EGX52,EGX52,176.0,1.9,(11A.) Compact all-refrigerators - manual defrost,92.63157894736842,doe,1.9,176.0,EGX52,False
EGX62,EGX62,176.0,2.2,(11A.) Compact all-refrigerators - manual defrost,80.0,doe,2.2,176.0,EGX62,False
NX62,NX62,176.0,2.2,(11A.) Compact all-refrigerators - manual defrost,80.0,doe,2.2,176.0,NX62,False
E-G55,E-G55,200.0,2.1,(11A.) Compact all-refrigerators - manual defrost,95.23809523809524,doe,2.1,200.0,E-G55,False
EG115,EG115,249.0,3.9,(11A.) Compact all-refrigerators - manual defrost,63.84615384615385,doe,3.9,249.0,EG115,False
TW115,TW115,249.0,3.9,(11A.) Compact all-refrigerators - manual defrost,63.84615384615385,doe,3.9,249.0,TW115,False
TW45,TW45,196.0,1.7,(11A.) Compact all-refrigerators - manual defrost,115.29411764705883,doe,1.7,196.0,TW45,False
E-G45W,E-G45W,196.0,1.7,(11A.) Compact all-refrigerators - manual defrost,115.29411764705883,doe,1.7,196.0,E-G45W,False
E-G55W,E-G55W,228.0,2.0,(11A.) Compact all-refrigerators - manual defrost,114.0,doe,2.0,228.0,E-G55W,False
TWW75,TWW75,214.0,2.6,(11A.) Compact all-refrigerators - manual defrost,82.3076923076923,doe,2.6,214.0,TWW75,False
HS-259CN(NZ),ARC07M3AWW,250.0,12.3,(18.) Compact chest freezers,20.32520325203252,doe,12.3,250.0,ARC07M3AWW,False
130,130 TTR1143WH,278.0,4.8,(12.) Compact refrigerator-freezers - partial automatic defrost,57.91666666666667,doe,4.8,278.0,130 TTR1143WH,False
BC-70C-E,CREF 26 SS,238.0,2.6,(11A.) Compact all-refrigerators - manual defrost,91.53846153846153,doe,2.6,238.0,CREF 26 SS,False
BC-128C-E,"VCSR0450*?""*"" represents ""B"" or ""W or V"" for appearance color?",252.0,4.4,(11A.) Compact all-refrigerators - manual defrost,57.272727272727266,doe,4.4,252.0,"VCSR0450.?""."" represents ""B"" or ""W or V"" for appearance color?",False
BD-88-E,FR300SL,270.0,5.3,(16.) Compact upright freezers with manual defrost,50.943396226415096,doe,5.3,270.0,FR300SL,False
BCD100,BCD100,204.0,3.3,(11A.) Compact all-refrigerators - manual defrost,61.81818181818182,doe,3.3,204.0,BCD100,False
BCD125,BCD125,242.0,4.2,(11A.) Compact all-refrigerators - manual defrost,57.61904761904761,doe,4.2,242.0,BCD125,False
G125W,G125W,242.0,4.2,(11A.) Compact all-refrigerators - manual defrost,57.61904761904761,doe,4.2,242.0,G125W,False
BD45,BD45,189.0,1.8,(11A.) Compact all-refrigerators - manual defrost,105.0,doe,1.8,189.0,BD45,False
G60,G60,215.0,2.4,(11A.) Compact all-refrigerators - manual defrost,89.58333333333334,doe,2.4,215.0,G60,False
BD60,BD60,215.0,2.4,(11A.) Compact all-refrigerators - manual defrost,89.58333333333334,doe,2.4,215.0,BD60,False
G75D,G75D,177.0,2.9,(11A.) Compact all-refrigerators - manual defrost,61.03448275862069,doe,2.9,177.0,G75D,False
BD75,BD75,177.0,2.9,(11A.) Compact all-refrigerators - manual defrost,61.03448275862069,doe,2.9,177.0,BD75,False
G85D,G85D,181.0,2.9,(11A.) Compact all-refrigerators - manual defrost,62.41379310344828,doe,2.9,181.0,G85D,False
BD85,BD85,181.0,2.9,(11A.) Compact all-refrigerators - manual defrost,62.41379310344828,doe,2.9,181.0,BD85,False
G110D,G110D,206.0,3.6,(11A.) Compact all-refrigerators - manual defrost,57.22222222222222,doe,3.6,206.0,G110D,False
BD135,BD135,242.0,4.5,(11A.) Compact all-refrigerators - manual defrost,53.77777777777778,doe,4.5,242.0,BD135,False
E55,E55,200.0,2.1,(11A.) Compact all-refrigerators - manual defrost,95.23809523809524,doe,2.1,200.0,E55,False
HCCFESS35,HCCFESS35**********,193.0,6.1,(18.) Compact chest freezers,31.639344262295083,doe,6.1,193.0,HCCFESS35..........,False
HCCFESS50,HCCFESS50**********,224.0,9.5,(18.) Compact chest freezers,23.57894736842105,doe,9.5,224.0,HCCFESS50..........,False
TA45,TA45,186.0,1.6,(11A.) Compact all-refrigerators - manual defrost,116.25,doe,1.6,186.0,TA45,False
TAW45,TAW45,196.0,1.6,(11A.) Compact all-refrigerators - manual defrost,122.5,doe,1.6,196.0,TAW45,False
TS60,TS60,150.0,2.1,(11A.) Compact all-refrigerators - manual defrost,71.42857142857143,doe,2.1,150.0,TS60,False
X50,X50,175.0,1.7,(11A.) Compact all-refrigerators - manual defrost,102.94117647058823,doe,1.7,175.0,X50,False
HS-259CN(NZ),CCF70M3W,250.0,12.3,(18.) Compact chest freezers,20.32520325203252,doe,12.3,250.0,CCF70M3W,False
BCD-159MD,R-700S-D,338.0,7.2,(12.) Compact refrigerator-freezers - partial automatic defrost,46.94444444444444,doe,7.2,338.0,R-700S-D,False
HPR-47Q,HPR-47Q,205.0,1.7,(11A.) Compact all-refrigerators - manual defrost,120.58823529411765,doe,1.7,205.0,HPR-47Q,False
BC-122/HC1(H),5131224,269.0,4.4,(13A.) Compact all-refrigerators - automatic defrost,61.13636363636363,doe,4.4,269.0,5131224,False
BC-47/HC1(H),LMS016M7RVE,246.0,1.6,(13A.) Compact all-refrigerators - automatic defrost,153.75,doe,1.6,246.0,LMS016M7RVE,False
BC-47/HC1(H),RC16A1GWE,246.0,1.6,(13A.) Compact all-refrigerators - automatic defrost,153.75,doe,1.6,246.0,RC16A1GWE,False
BC-94DJ1NA1/HC1(Q),5131222,260.0,3.3,(13A.) Compact all-refrigerators - automatic defrost,78.7878787878788,doe,3.3,260.0,5131222,False
BD-232,5187783,211.0,14.4,(10.) Chest freezers and all other freezers except compact freezers,14.652777777777777,doe,14.4,211.0,5187783,False
BD-525NA,111.1719####,336.0,32.6,(10.) Chest freezers and all other freezers except compact freezers,10.306748466257668,doe,32.6,336.0,111.1719....,False
BD-525NA,1719#,336.0,32.6,(10.) Chest freezers and all other freezers except compact freezers,10.306748466257668,doe,32.6,336.0,1719.,False
VXAR440BSS,319712971,268.0,4.4,(13A.) Compact all-refrigerators - automatic defrost,60.90909090909091,doe,4.4,268.0,319712971,False
9909#,9909#,228.0,4.4,(11A.) Compact all-refrigerators - manual defrost,51.81818181818181,doe,4.4,228.0,9909.,False
UL-BD249-D,POL90CF,214.0,15.0,(10.) Chest freezers and all other freezers except compact freezers,14.266666666666667,doe,15.0,214.0,POL90CF,False
BC-47/HC1(H),5131219,246.0,1.6,(13A.) Compact all-refrigerators - automatic defrost,153.75,doe,1.6,246.0,5131219,False
BLZ-GDBEV-5.5,BLZ-GDBEV-5.5,307.0,5.5,(13A.) Compact all-refrigerators - automatic defrost,55.81818181818182,doe,5.5,307.0,BLZ-GDBEV-5.5,False
XOU24BWDDG,XOU24BWDDGS,220.0,4.7,(13A.) Compact all-refrigerators - automatic defrost,46.80851063829787,doe,4.7,220.0,XOU24BWDDGS,False
XOU24BWDDG,XOU24BWDDGB,220.0,4.7,(13A.) Compact all-refrigerators - automatic defrost,46.80851063829787,doe,4.7,220.0,XOU24BWDDGB,False
HX-160BR,HX-160BR,235.0,5.3,(13A.) Compact all-refrigerators - automatic defrost,44.339622641509436,doe,5.3,235.0,HX-160BR,False
WX-90OR,WX-90OR,225.0,3.1,(13A.) Compact all-refrigerators - automatic defrost,72.58064516129032,doe,3.1,225.0,WX-90OR,False
WX-160DDR,WX-160DDR,265.0,4.7,(13A.) Compact all-refrigerators - automatic defrost,56.38297872340425,doe,4.7,265.0,WX-160DDR,False
RP22T3113**,RP22T3113**,260.0,13.4,(18.) Compact chest freezers,19.402985074626866,doe,13.4,260.0,RP22T3113..,False
BC-93-62H,GLR33MS1E02,218.0,3.2,(11A.) Compact all-refrigerators - manual defrost,68.125,doe,3.2,218.0,GLR33MS1E02,False
DF1-09,HC27SW20RB,237.0,2.7,(11A.) Compact all-refrigerators - manual defrost,87.77777777777777,doe,2.7,237.0,HC27SW20RB,False
W2_11A_M,QHE02GGMABB,176.0,1.7,(11A.) Compact all-refrigerators - manual defrost,103.52941176470588,doe,1.7,176.0,QHE02GGMABB,False
FC70DWBAA,FC70DWBAA,248.0,12.1,(18.) Compact chest freezers,20.49586776859504,doe,12.1,248.0,FC70DWBAA,False
FC87D6EWD,FC87D6EWD,197.0,15.2,(10.) Chest freezers and all other freezers except compact freezers,12.960526315789474,doe,15.2,197.0,FC87D6EWD,False
RS-12DR1S,RR33D6ABE,219.0,3.2,(11A.) Compact all-refrigerators - manual defrost,68.4375,doe,3.2,219.0,RR33D6ABE,False
RS-17DR1SA,RR44D6ASE,226.0,4.2,(11A.) Compact all-refrigerators - manual defrost,53.80952380952381,doe,4.2,226.0,RR44D6ASE,False
HS-209BN(Z3),MDK-209B-01,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,MDK-209B-01,False
HS-209BN(Z2),MDK-209SS-01,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,MDK-209SS-01,False
HS-209BEN(NZ2),MDK-309X-01,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,MDK-309X-01,False
HS-209BEN(NZ2),MDK-309B-01,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,MDK-309B-01,False
HS-209BEN(NZ2),MDK-309SS-01,310.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.35714285714286,doe,5.6,310.0,MDK-309SS-01,False
BD1-145,CF50B0W,217.0,8.8,(18.) Compact chest freezers,24.659090909090907,doe,8.8,217.0,CF50B0W,False
BD1-200,CF70B0W,249.0,12.3,(18.) Compact chest freezers,20.24390243902439,doe,12.3,249.0,CF70B0W,False
BD1-251,CF87B0W,217.0,15.3,(10.) Chest freezers and all other freezers except compact freezers,14.183006535947712,doe,15.3,217.0,CF87B0W,False
DKC054A1BSL2DB,DKC054A1BSL2DB,307.0,5.4,(13A.) Compact all-refrigerators - automatic defrost,56.85185185185185,doe,5.4,307.0,DKC054A1BSL2DB,False
DH032A1*,DH032A1W,287.0,3.2,(13A.) Compact all-refrigerators - automatic defrost,89.6875,doe,3.2,287.0,DH032A1W,False
DCFM210A1WDB,DCFM210A1WDB,375.0,36.9,(10.) Chest freezers and all other freezers except compact freezers,10.16260162601626,doe,36.9,375.0,DCFM210A1WDB,False
DCFM171A1WDB,DCFM171A1WDB,326.0,30.0,(10.) Chest freezers and all other freezers except compact freezers,10.866666666666667,doe,30.0,326.0,DCFM171A1WDB,False
DCFM070C1*,DCFM070C1WM,248.0,12.3,(18.) Compact chest freezers,20.162601626016258,doe,12.3,248.0,DCFM070C1WM,False
DCFM050C1*,DCFM050C1WM,215.0,8.8,(18.) Compact chest freezers,24.43181818181818,doe,8.8,215.0,DCFM050C1WM,False
DCF145A2*,DCF145A3WDB,292.0,25.6,(10.) Chest freezers and all other freezers except compact freezers,11.40625,doe,25.6,292.0,DCF145A3WDB,False
DCF087B1*,DCF087B1WM,217.0,15.3,(10.) Chest freezers and all other freezers except compact freezers,14.183006535947712,doe,15.3,217.0,DCF087B1WM,False
DCF072A3WDB-6,DCF072A3WDB-6,252.0,12.7,(18.) Compact chest freezers,19.84251968503937,doe,12.7,252.0,DCF072A3WDB-6,False
DCF072A3WDB,DCF072A3WDB,252.0,12.7,(18.) Compact chest freezers,19.84251968503937,doe,12.7,252.0,DCF072A3WDB,False
DCF070B1*,DCF070B1WM,249.0,12.3,(18.) Compact chest freezers,20.24390243902439,doe,12.3,249.0,DCF070B1WM,False
DCF055A2*,DCF055A2BP,224.0,9.7,(18.) Compact chest freezers,23.092783505154642,doe,9.7,224.0,DCF055A2BP,False
DCF050B1*,DCF050B1WM,217.0,8.8,(18.) Compact chest freezers,24.659090909090907,doe,8.8,217.0,DCF050B1WM,False
DCF038A3*,DCF038A3WDB,197.0,6.7,(18.) Compact chest freezers,29.402985074626866,doe,6.7,197.0,DCF038A3WDB,False
DCF038A3*,DCF038A3SDB,197.0,6.7,(18.) Compact chest freezers,29.402985074626866,doe,6.7,197.0,DCF038A3SDB,False
DCF035B1*,DCF035B1WM,191.0,6.2,(18.) Compact chest freezers,30.806451612903224,doe,6.2,191.0,DCF035B1WM,False
