Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Cooling_Capacity__BTU_Hour__d,Electrical_Power_Input__Watts__d,Combined_Energy_Efficiency_Ratio_d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
Hisense,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-18DR3RXFU20,AW1822DR3W,18000.0,1660.0,10.9,No,No,https://www.dropbox.com/sh/j91j1mgnevct6mx/AACvbsNLvmCRfT2zN7y6ypkpa?dl=0,AW1822DR3W
HISENSE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-18CW3RXFUE10 (230V),AW1821CW3W (230V),18000.0,1520.0,11.8,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW1821CW3W 
HISENSE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-18DR3SXFU10 (208V),AW1821DR3W (208V),17700.0,1650.0,10.7,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW1821DR3W 
HISENSE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-12DR3RYFU10,AW1221DR3W,11500.0,1050.0,10.9,No,No,https://assets.hisense-usa.com/assets/Energy-Guides/2020/HA/Air-Conditioners/Nov4/0c6610efb9/AW1221DR3W.pdf,AW1221DR3W
HISENSE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-08CW1RVFUE10,HAW0821CW1W,8000.0,680.0,12.0,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,HAW0821CW1W
HISENSE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-12DR3RYFU10 (230V),AW1221DR3W (230V),11500.0,1050.0,10.9,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW1221DR3W 
HISENSE,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",AW-24DR3RDFU20 (208V),AW2422DR3W (208V),23700.0,2510.0,9.4,No,No,https://www.dropbox.com/sh/j91j1mgnevct6mx/AACvbsNLvmCRfT2zN7y6ypkpa?dl=0,AW2422DR3W 
HISENSE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-08DR1RVFU20,AW0822DR1W,8100.0,710.0,10.9,No,No,https://www.dropbox.com/sh/j91j1mgnevct6mx/AACvbsNLvmCRfT2zN7y6ypkpa?dl=0,AW0822DR1W
HISENSE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-18DR3SXFU10 (230V),AW1821DR3W (230V),18000.0,1680.0,10.7,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW1821DR3W 
HISENSE,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",AW-06CR1RUFU10,AW-06CR1RUGU10,6000.0,530.0,11.0,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-06CR1RUGU10
HISENSE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-18DR3RXFU20 (230V),AW1822DR3W (230V),18000.0,1660.0,10.7,No,No,https://www.dropbox.com/sh/j91j1mgnevct6mx/AACvbsNLvmCRfT2zN7y6ypkpa?dl=0,AW1822DR3W 
LG,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",LW5023Y,LW5023Y,5000.0,450.0,11.0,No,No,http://www.lg.com/global/support/ftclabel,LW5023Y
LG,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",LW5023,LW5023,5000.0,450.0,11.0,No,No,http://www.lg.com/global/support/ftclabel,LW5023
LG,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",LW6017R,LW6017R,6000.0,520.0,11.3,No,No,http://www.lg.com/global/support/ftclabel,LW6017R
LG,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",LW8016HRY7,LW8016HR,7500.0,670.0,11.0,No,No,http://www.lg.com/global/support/ftclabel,LW8016HR
LG,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",LW2416HRY7,LW2416HR,23000.0,2340.0,9.8,No,No,http://www.lg.com/global/support/ftclabel,LW2416HR
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1216HR,LW1216HR,12000.0,1060.0,11.2,No,No,http://www.lg.com/global/support/ftclabel,LW1216HR
LG,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",LT1037HNR,LT1037HNR,10000.0,1020.0,9.7,No,No,http://www.lg.com/global/support/ftclabel,LT1037HNR
LG,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",LT1237HNR,LT1237HNR,11200.0,1140.0,9.7,No,No,http://www.lg.com/global/support/ftclabel,LT1237HNR
LG,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",LW2421HRSM,LW2421HRSM,23000.0,2340.0,9.8,No,No,http://www.lg.com/global/support/ftclabel,LW2421HRSM
LG,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",LW8021HRSM,LW8021HRSM,7500.0,670.0,11.0,No,No,http://www.lg.com/global/support/ftclabel,LW8021HRSM
LG,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",LW5016,LW5016,5000.0,440.0,11.0,No,No,http://www.lg.com/global/support/ftclabel,LW5016
LG,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",LW8016HR,LW8016HR,7500.0,670.0,11.0,No,No,http://www.lg.com/global/support/ftclabel,LW8016HR
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",US10D10C-A,US10D10C-A,9800.0,920.0,10.6,No,No,http://www.lg.com/global/support/ftclabel,US10D10C-A
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",US10D30C,US10D30C,9800.0,920.0,10.6,No,No,http://www.lg.com/global/support/ftclabel,US10D30C
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",US10D30C-A,US10D30C-A,9800.0,920.0,10.6,No,No,http://www.lg.com/global/support/ftclabel,US10D30C-A
Friedrich,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",US12D10C,US12D10C,11800.0,1110.0,10.5,No,No,http://www.lg.com/global/support/ftclabel,US12D10C
Friedrich,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",US12D10C-A,US12D10C-A,11800.0,1110.0,10.5,No,No,http://www.lg.com/global/support/ftclabel,US12D10C-A
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",CP10G10B,CP10G10B,10000.0,820.0,12.0,No,No,http://www.lg.com/global/support/ftclabel,CP10G10B
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",CP12G10B,CP12G10B,12000.0,990.0,12.0,No,No,http://www.lg.com/global/support/ftclabel,CP12G10B
Friedrich,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",EP08G11B,EP08G11B,7500.0,670.0,11.0,No,No,http://www.lg.com/global/support/ftclabel,EP08G11B
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",EP12G33B,EP12G33B,12000.0,1060.0,11.2,No,No,http://www.lg.com/global/support/ftclabel,EP12G33B
Friedrich,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",CP18G30B-A,CP18G30B-A,19000.0,1590.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,CP18G30B-A
Friedrich,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",CP24G30B-A,CP24G30B-A,23500.0,2390.0,9.8,No,No,http://www.lg.com/global/support/ftclabel,CP24G30B-A
Friedrich,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",EP24G33B-A,EP24G33B-A,23000.0,2340.0,9.8,No,No,http://www.lg.com/global/support/ftclabel,EP24G33B-A
Kenmore Elite,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",580.7708771,580.7708771,8000.0,660.0,12.0,No,No,https://www.kenmore.com/energyguide,580.7708771
Kenmore Elite,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",580.7718771,580.7718771,18000.0,1510.0,11.8,No,No,https://www.kenmore.com/energyguide,580.7718771
Kenmore Elite,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",580.7724771,580.7724771,24500.0,2370.0,10.3,No,No,https://www.kenmore.com/energyguide,580.7724771
Kenmore Elite,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",580.7715771,77157,15000.0,1260.0,11.8,No,No,https://www.kenmore.com/energyguide,77157
Kenmore Elite,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",580.7718771,77187,18000.0,1510.0,11.8,No,No,https://www.kenmore.com/energyguide,77187
Haier,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",AHTC05AA** (T),QTPC05AA**,5100.0,440.0,11.0,No,No,http://www.geappliances.com/ge/service-and-support/literature.htm,QTPC05AA..
GE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHC10LYQ2,AHP10LZ**,10100.0,860.0,11.4,No,No,By annual report date,AHP10LZ..
GE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHC08LYW2,AHP08LZ**,8100.0,690.0,11.4,No,No,By annual report date,AHP08LZ..
GE,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",AHW05LZ**,AHP05LZ**,5100.0,450.0,11.0,No,No,By annual report date,AHP05LZ..
GE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AEG08LZ,AEG08LZL1,8100.0,720.0,11.2,No,No,By annual report date,AEG08LZL1
Vissani,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",AW-05CM1RUGU10,VWA05,5000.0,450.0,11.0,No,No,https://images.thdstatic.com/catalog/pdfImages/b1/b17b07b6-1ee2-4df3-afc0-233d9234ab1c.pdf,VWA05
Vissani,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",AW-06CR1RUGU10,VWA06,6000.0,450.0,11.0,No,No,https://images.thdstatic.com/catalog/pdfImages/c8/c86004a8-ff20-4610-ba48-ba8f5f822a11.pdf,VWA06
ARCTIC WIND,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWAC-08CRA1/J9U,1AW8000DA,8000.0,700.0,10.9,No,No,https://perfectaire.us/resource_category/specs/.,1AW8000DA
ARCTIC WIND,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KCD-35/YXRA(E/6)(000295),2AWH12000A(208V),11600.0,1040.0,11.1,No,No,https://perfectaire.us/resource_category/specs/.,2AWH12000A
Homepointe,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",MWAUW2-08CRN1-BCJ6,MWAUW2-08CRN1-BCJ6,8300.0,760.0,10.6,No,No,https://www.truevalue.com/through-the-wall-window-air-conditioner-8-000-btu,MWAUW2-08CRN1-BCJ6
Homepointe,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",MWHUK-05CMN8-BCK0,MWHUK-05CMN8-BCK0,5000.0,450.0,11.0,No,No,https://www.truevalue.com/mechanical-window-air-conditioner-5-000-btus,MWHUK-05CMN8-BCK0
Homepointe,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",MWEUW2-08CRN1-BCJ6,MWEUW2-08CRN1-BCJ6,8300.0,760.0,10.6,No,No,https://www.truevalue.com/through-the-wall-window-air-conditioner-8-000-btu,MWEUW2-08CRN1-BCJ6
Homepointe,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MWJUK-14CRN8-BCK2,MWJUK-14CRN8-BCK2,14500.0,1270.0,11.3,No,No,https://www.truevalue.com/shop/heating-cooling/air-conditioners-accessories,MWJUK-14CRN8-BCK2
DELLA,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",TWC-06CRD1/L1U(ES),048-TL-W6KW,6000.0,490.0,12.1,No,No,By annual report date,048-TL-W6KW
DELLA,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWC-08CRD1/L0U(ES),048-TL-W8KW,8000.0,640.0,12.0,No,No,By annual report date,048-TL-W8KW
DELLA,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRD(E1/6)(00408),048-TL-W10KW,10000.0,810.0,12.0,No,No,By annual report date,048-TL-W10KW
DELLA,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(40500),048-TL-W12KW,12000.0,980.0,12.0,No,No,By annual report date,048-TL-W12KW
OSLO,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06CW,OSHB-06W,6000.0,500.0,12.1,No,No,https://oslousa.com/products/6-000-btu-micro-split-air-conditioner-inverter?variant=,OSHB-06W
Bhojwani Wholesale,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRD(E1/6)(00408),DS-10WACW,10000.0,810.0,12.0,No,No,By annual report date,DS-10WACW
Bhojwani Wholesale,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWC-08CRD1/L0U(ES),DS-08WACW,8000.0,640.0,12.0,No,No,By annual report date,DS-08WACW
Bhojwani Wholesale,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",TWC-06CRD1/L1U(ES),DS-06WAC,6000.0,490.0,12.1,No,No,By annual report date,DS-06WAC
Bhojwani Wholesale,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",KC-15/YXD(E1/6)(000499),DS-05WAC,5000.0,460.0,11.0,No,No,By annual report date,DS-05WAC
LG,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",LW5023,LW5023,5000.0,450.0,11.0,No,No,http://www.lg.com/global/support/ftclabel,LW5023
Genie Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",GA23-08ERN1-DCI6,GA23-08ERN1-DCI6,8000.0,750.0,9.6,No,No,By annual report date,GA23-08ERN1-DCI6
Genie Aire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",GA23-14ERN1-MCI3,GA23-14ERN1-MCI3,14000.0,1430.0,9.5,No,No,By annual report date,GA23-14ERN1-MCI3
Genie Aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",GA23-12CRN1-115,GA23-12CRN1-115,12000.0,1110.0,10.5,No,No,By annual report date,GA23-12CRN1-115
Genie Aire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",GA23-14CRN2-230,GA23-14CRN2-230,14000.0,1400.0,9.5,No,No,By annual report date,GA23-14CRN2-230
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW8023RSM,LW8023RSM,8000.0,710.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW8023RSM
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1024RD,LW1024RD,10000.0,870.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW1024RD
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1023RSMY,LW1023RSMY,10000.0,870.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW1023RSMY
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1223RSMY,LW1223RSMY,12000.0,1030.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW1223RSMY
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1423RSMY,LW1423RSMY,14000.0,1250.0,11.2,No,No,http://www.lg.com/global/support/ftclabel,LW1423RSMY
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1821RSM,LW1821RSM,18000.0,1580.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1821RSM
LG,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",LW2521RSM,LW2521RSM,24500.0,2370.0,10.3,No,No,http://www.lg.com/global/support/ftclabel,LW2521RSM
LG,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",LT10324CNR,LT10324CNR,9800.0,920.0,10.6,No,No,http://www.lg.com/global/support/ftclabel,LT10324CNR
LG,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",LT1233HNR,LT1233HNR,11800.0,1150.0,10.2,No,No,http://www.lg.com/global/support/ftclabel,LT1233HNR
Infiniti,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",1120441,1120441,10000.0,1040.0,9.6,No,No,By annual report date,1120441
CL,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",CL-MWHUK-05CRN8-BCK0,CL-MWHUK-05CRN8-BCK0,5000.0,450.0,11.0,No,No,By annual report date,CL-MWHUK-05CRN8-BCK0
Element,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",EWR14B,EWR14B,14500.0,1260.0,11.3,No,No,https://elementelectronics.com/energy-guides,EWR14B
Element,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",EWM05B,EWM05B,5000.0,450.0,11.0,No,No,https://elementelectronics.com/energy-guides,EWM05B
Impecca,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",ITAC14-KR,ITAC14-KR,14000.0,1400.0,9.5,No,No,https://impecca.boxcn.net/s/ewzwoduvr6mxwcazlnmdbzi5hxedwz75,ITAC14-KR
MAGNAVOX,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",MG-06CR3,MG-06CR3,6000.0,540.0,11.0,No,No,https://www.magnavox.com/en/17-air-conditioners,MG-06CR3
Ocean Breeze,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",OBZ-06CR3,OBZ-06CR3,6000.0,540.0,11.0,No,No,http://jcwarranty.com/energy.html,OBZ-06CR3
Sarasota breeze,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",SB-05M,SB-05M,5000.0,450.0,11.0,No,No,http://jcwarranty.com/energy.html,SB-05M
Sea Breeze,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",WA318ZREX,WA318ZREX,18000.0,1510.0,11.8,No,No,https://irpsales.com/?page_id=4651,WA318ZREX
Sea Breeze,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",WA325ZREX,WA325ZREX,25000.0,2410.0,10.3,No,No,https://irpsales.com/?page_id=4651,WA325ZREX
Sea Breeze,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WH48YRC,WH48YRC,8000.0,730.0,10.9,No,No,https://irpsales.com/?page_id=4651,WH48YRC
Sea Breeze,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",WH418ZRC,WH418ZRC,18500.0,1730.0,10.7,No,No,https://irpsales.com/?page_id=4651,WH418ZRC
Sea Breeze,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",STW412AEZRB,STW412AEZRB,12000.0,1260.0,9.5,No,No,https://irpsales.com/?page_id=4651,STW412AEZRB
Breeze33,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",BZ3314TWHC2,BZ3314TWHC2,14000.0,1500.0,9.3,No,No,https://breeze33.com/air-conditioners/,BZ3314TWHC2
Genuine Comfort,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",GCTTW-14CRA2,GCTTW-14CRA2,14000.0,1500.0,9.3,No,No,https://genuinecomfort.com/resources/,GCTTW-14CRA2
Senville,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",SENVWAC-05CMN8,SENVWAC-05CMN8,5000.0,450.0,11.0,No,No,https://senville.com/best-sellers/,SENVWAC-05CMN8
Perfect aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",4PNC10000,4PNC10000,10000.0,880.0,10.9,No,No,https://perfectaire.us/resource_category/specs/,4PNC10000
Perfect aire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",5PMC5000,5PMC5000,5000.0,450.0,11.0,No,No,https://perfectaire.us/resource_category/specs/,5PMC5000
Perfect aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",4PNC8000,4PNC8000,8000.0,710.0,10.9,No,No,https://perfectaire.us/resource_category/specs/,4PNC8000
Perfect aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",3PACH8000,3PACH8000,8000.0,730.0,10.9,No,No,https://perfectaire.us/resource_category/specs/,3PACH8000
Perfect aire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",3PACH25000,3PACH25000,25000.0,2640.0,9.4,No,No,https://perfectaire.us/resource_category/specs/,3PACH25000
Perfect aire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",3PATWH14002,3PATWH14002,14000.0,1500.0,9.3,No,No,https://perfectaire.us/resource_category/specs/,3PATWH14002
Perfect aire,(16) Casement-Slider,3PASC10000,3PASC10000,10000.0,950.0,10.4,No,No,https://perfectaire.us/resource_category/specs/,3PASC10000
Perfect Aire,(16) Casement-Slider,4PASC10000,4PASC10000,10000.0,920.0,10.4,No,No,https://perfectaire.us/resource_category/specs/,4PASC10000
Perfect Aire,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",1PAHP11000,1PAHP11000,11000.0,1120.0,9.8,No,No,https://perfectaire.us/resource_category/specs/,1PAHP11000
Global Industrial,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",293080,293080,25000.0,2640.0,9.4,No,No,https://perfectaire.us/resource_category/specs/,293080
Global Industrial,(16) Casement-Slider,293082,293082,10000.0,950.0,10.4,No,No,https://perfectaire.us/resource_category/specs/,293082
Perfect Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1PACV8000,1PACV8000,8000.0,690.0,15.0,No,No,https://perfectaire.us/resource_category/specs/,1PACV8000
Perfect Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1PACV10000,1PACV10000,10000.0,870.0,15.0,No,No,https://perfectaire.us/resource_category/specs/,1PACV10000
Perfect Aire,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",1PACVP12000,1PACVP12000,12000.0,1190.0,13.3,No,No,https://perfectaire.us/resource_category/specs/,1PACVP12000
Commercial cool,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",CC05MWT,CC05MWT,5000.0,450.0,11.0,No,No,https://images.squarespace-cdn.com/content/59ce77904c326de45b423ff2/1611936690813-NPU80K1TAFCAJCI1QB5P/CC05MWT.jpg?format=750w&content-type=image%2Fjpeg,CC05MWT
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTAW08BE,KSTAW08BE,8000.0,710.0,10.9,No,No,https://access.almo.com/Product/KEYSTN/KSTAW08BE,KSTAW08BE
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTAW12BE,KSTAW12BE,12000.0,1070.0,10.9,No,No,https://access.almo.com/Product/KEYSTN/KSTAW12BE,KSTAW12BE
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTHW12A,KSTHW12A,12000.0,1100.0,10.9,No,No,https://access.almo.com/Product/KEYSTN/KSTHW12A,KSTHW12A
Keystone,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KSTHW18A,KSTHW18A,18500.0,1720.0,10.7,No,No,https://access.almo.com/Product/KEYSTN/KSTHW18A,KSTHW18A
Keystone,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KSTHW12B,KSTHW12B,12000.0,1090.0,10.9,No,No,https://access.almo.com/Product/KEYSTN/KSTHW12B,KSTHW12B
Keystone,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KSTHW18B,KSTHW18B,18800.0,1710.0,10.7,No,No,https://access.almo.com/Product/KEYSTN/KSTHW18B,KSTHW18B
Keystone,(16) Casement-Slider,KSTSW10A,KSTSW10A,10000.0,950.0,10.4,No,No,https://access.almo.com/Product/KEYSTN/KSTSW10A,KSTSW10A
Keystone,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KSTAT12-2HC,KSTAT12-2HC,12000.0,1260.0,9.5,No,No,https://access.almo.com/Product/KEYSTN/KSTAT12-2HC,KSTAT12-2HC
Keystone,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",KSTAT14-2D,KSTAT14-2D,14000.0,1400.0,9.5,No,No,https://access.almo.com/Product/KEYSTN/KSTAT12-1D,KSTAT14-2D
Keystone,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KSTAT12-2HD,KSTAT12-2HD,12000.0,1180.0,9.5,No,No,https://access.almo.com/Product/KEYSTN/KSTAT14-2D,KSTAT12-2HD
Seasons,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",ST14RA2,ST14RA2,14000.0,1400.0,9.5,No,No,By annual report date,ST14RA2
Seasons,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",ST08R1-H,ST08R1-H,8000.0,830.0,9.6,No,No,https://hdsupplysolutions.com/,ST08R1-H
Seasons,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",ST10R2-H,ST10R2-H,10000.0,1040.0,9.6,No,No,https://hdsupplysolutions.com/,ST10R2-H
Seasons,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",ST14R2-H,ST14R2-H,14000.0,1500.0,9.3,No,No,https://hdsupplysolutions.com/,ST14R2-H
Seasons,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",ST12R2-H,ST12R2-H,12000.0,1260.0,9.5,No,No,https://hdsupplysolutions.com/,ST12R2-H
Seasons,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",SW18R2-H,SW18R2-H,18500.0,1720.0,10.7,No,No,https://hdsupplysolutions.com/,SW18R2-H
Garrison,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",2477810,2477810,14000.0,1500.0,9.3,No,No,https://www.supplyworks.com,2477810
Garrison,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",2477811,2477811,8000.0,830.0,9.6,No,No,https://www.supplyworks.com,2477811
