ENERGY STAR Unique ID,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Fuel Type,Special Type,Heat Pump Technology,Voltage (V),Drum Capacity (cu-ft),Height (inches),Width (inches),Depth (inches),Combined Energy Factor (CEF),Estimated Annual Energy Use (kWh/yr),Estimated Energy Test Cycle Time (min),Energy Test Cycle Information,Additional Dryer Features,Vented or Ventless,Refrigerant Type,Refrigerant with GWP,Connected,Connects Using,Communication Standard - Application Layer,Direct on-premises Open-standard Based Interconnection,Calculated Combined Energy Factor - Max Dryness Setting (lbs/kWh),Paired ENERGY STAR Clothes Washer Available,Paired ENERGY STAR Clothes Washer ENERGY STAR Model Identifier,Date Available on Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria
2265517,Maytag,MED5100D*+,MED5100D*+,,,Electric Standard Vented,Electric,,,,7.3,38,27,30,3.93,608,66,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Other,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,,Yes,ES_0022856_MHW5100D*+_02102015015120_70023227,06/01/2016,04/28/2016,United States,ES_22856_MED5100D*+_04282016175323_6003096,No
2265532,Maytag,MED5500FC*,MED5500FC*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Other,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,United States,ES_22856_MED5500FC*_04282016181817_7497728,No
2265533,Maytag,MED5500FW*,MED5500FW*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Other,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,United States,ES_22856_MED5500FW*_04282016181839_7519329,No
2327898,Maytag,MED5630H**,MED5630H**,,883049457642,Electric Standard Vented,Electric,,,,7.3,38,27,31,3.93,608,75,"NORMAL, HIGH HEAT (5 BARS), DRYNESS LEVEL, NORMAL (2 BARS), AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,No,,Yes,ES_15649_MHW5630H**_10142018184935_2975704,10/22/2018,09/26/2018,United States,ES_1129244_MED5630H**_10142018214925_3765911,No
2400728,Maytag,A22JBI7AG0,MED5630M**,,883049626642,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"Normal, High Temp, More Dry","Drum light,Time remaining display",Vented,,,No,,,,4.04,Yes,ES_22856_MHW5630M**_062320221618117_6794710,08/01/2022,08/29/2022,United States,ES_22856_MED5630M**_082920221404797_2384995,No
2327899,Maytag,MED6630H**,MED6630H**,,883049457659,Electric Standard Vented,Electric,,,,7.3,38,27,31,3.93,608,75,"NORMAL, HIGH HEAT (5 BARS), DRYNESS LEVEL, NORMAL (2 BARS), AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,No,,Yes,ES_15649_MHW6630H**_10142018185017_3017925,10/22/2018,09/26/2018,United States,ES_1129244_MED6630H**_10142018214819_3699188,No
2400730,Maytag,A22JBI7AG0,MED6630M**,,883049626659,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"Normal, High Temp, More Dry","Drum light,Time remaining display",Vented,,,No,,,,4.04,No,,08/01/2022,08/29/2022,United States,ES_22856_MED6630M**_082920221405281_7229925,No
2265521,Maytag,MED7100D*+,MED7100D*+,,,Electric Standard Vented,Electric,,,,7.3,38,27,30,3.93,608,66,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Other,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,,Yes,ES_0022856_MHW7100D*+_02102015015120_70023227,06/01/2016,04/28/2016,United States,ES_22856_MED7100D*+_04282016180104_6464679,No
2345401,Maytag,MED7230H**,MED7230H**,,883049464046,Electric Standard Vented,Electric,,,,7.4,42.5,27,31,3.93,608,74,"NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS)","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,,,Yes,ES_22856_MVW7230H**_08242019191053_3853439,10/14/2019,08/23/2019,United States,ES_22856_MED7230H**_08242019192040_4440596,No
2265522,Maytag,MED8100D*+,MED8100D*+,,,Electric Standard Vented,Electric,,,,7.3,38,27,30,3.93,608,66,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Other,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,,Yes,ES_0022856_MHW8100D*+_02102015015120_70023227,06/01/2016,04/28/2016,United States,ES_22856_MED8100D*+_04282016180248_6568644,No
