ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2405497,Comfee,CRR16S3ABB,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.7,1.6,208,232.0,10.0,,,No,,,,,10/30/2022,12/13/2022,"United States, Canada",ES_1030337_CRR16S3ABB_12132022113216_80152282,No,CRR16S3ABB
2405498,Comfee,CRR16S3ARD,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.7,1.6,208,232.0,10.0,,,No,,,,,10/30/2022,12/13/2022,"United States, Canada",ES_1030337_CRR16S3ARD_12132022113216_80152282,No,CRR16S3ARD
2405495,Comfee,CRR33S3ABB,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,245.0,10.0,,,No,,,,,10/30/2022,12/13/2022,"United States, Canada",ES_1030337_CRR33S3ABB_12132022113216_80152281,No,CRR33S3ABB
2405496,Comfee,CRR33S3ARD,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,245.0,10.0,,,No,,,,,10/30/2022,12/13/2022,"United States, Canada",ES_1030337_CRR33S3ARD_12132022113216_80152281,No,CRR33S3ARD
2408458,Conservator,GRMH183U*,",,* can be any of A-Z,a-z,0-9,version code or blank",850007089849;850007089856;850007089863,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.0,30.0,18.0,21.0,362,403.0,10.0,,,No,,,,,02/22/2023,02/23/2023,"United States, Canada",ES_92264_GRMH183U*_022320230218334_2174754,Yes,GRMH183U.
2402963,COSMO,COS-FDR223GWSS,,850036237136,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.3,36.0,22.4,27.7,590,646.0,10.0,,,No,,,,,10/10/2022,10/13/2022,"United States, Canada",ES_1141090_COS-FDR223GWSS_101320220752518_3509017,No,COS-FDR223GWSS
2394144,COSMO,COS-FDR225RHSS,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.9,35.8,22.5,27.5,588,644.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,03/18/2022,03/28/2022,"United States, Canada",ES_1141090_COS-FDR225RHSS_032820220122832_6857376,No,COS-FDR225RHSS
2393951,COSMO,COS-FDR225RHSS-G,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.9,35.8,22.5,27.5,588,644.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,03/10/2022,03/22/2022,"United States, Canada",ES_1141090_COS-FDR225RHSS-G_032120222225370_5102903,No,COS-FDR225RHSS-G
2388384,Criterion,463-1202,,819909025447,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.0,36.0,20.9,25.6,573,628.0,10.0,,,No,,No,,,11/11/2021,11/11/2021,"United States, Canada",ES_1062598_463-1202_112220210026565_1585152,No,463-1202
2388381,Criterion,463-1208,,819909025423,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.0,36.0,20.9,25.6,573,628.0,10.0,,,No,,No,,,11/11/2021,11/11/2021,"United States, Canada",ES_1062598_463-1208_112220210026176_4010088,No,463-1208
2388386,Criterion,463-1209,,819909025430,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.0,36.0,20.9,25.6,573,628.0,10.0,,,No,,No,,,11/11/2021,11/11/2021,"United States, Canada",ES_1062598_463-1209_112220210026812_5840439,No,463-1209
2384732,Criterion,CBMR187***,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.4,29.5,18.7,18.7,466,482.0,3.0,,,No,,,,,09/17/2021,09/17/2021,"United States, Canada",ES_1030337_CBMR187***_09282021073145_80098670,No,CBMR187...
2384040,Criterion,CCR16CE2B,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232.0,11.0,,,No,,,,,08/27/2021,09/02/2021,"United States, Canada",ES_1062598_CCR16CE2B_090220210110152_7624987,No,CCR16CE2B
2368667,Criterion,CCR312DCE2S,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.0,18.5,3.1,3.8,270,358.0,25.0,,,No,,,,,10/21/2020,10/23/2020,"United States, Canada",ES_1062598_CCR312DCE2S_10232020012126_80060540,No,CCR312DCE2S
2399672,Criterion,CCR33CE2B,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,245.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,08/05/2022,08/05/2022,"United States, Canada",ES_1062598_CCR33CE2B_08052022071339_2945439,No,CCR33CE2B
2384039,Criterion,CCR44CE2B,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.7,4.4,4.4,226,254.0,11.0,,,No,,,,,08/27/2021,09/02/2021,"United States, Canada",ES_1062598_CCR44CE2B_090220210019323_1292786,No,CCR44CE2B
2384038,Criterion,CCR44CE2S,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.7,4.4,4.4,226,254.0,11.0,,,No,,,,,08/27/2021,09/02/2021,"United States, Canada",ES_1062598_CCR44CE2S_090220210019524_9601230,No,CCR44CE2S
2388382,Criterion,CFRR211P1B,,819909025430,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.0,36.0,20.9,25.6,573,628.0,10.0,,,No,,No,,,11/11/2021,11/11/2021,"United States, Canada",ES_1062598_CFRR211P1B_112220210026419_3115623,No,CFRR211P1B
2388385,Criterion,CFRR211P1S,,819909025447,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.0,36.0,20.9,25.6,573,628.0,10.0,,,No,,No,,,11/11/2021,11/11/2021,"United States, Canada",ES_1062598_CFRR211P1S_112220210026693_7335343,No,CFRR211P1S
2388383,Criterion,CFRR211P1W,,819909025423,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.0,36.0,20.9,25.6,573,628.0,10.0,,,No,,No,,,11/11/2021,11/11/2021,"United States, Canada",ES_1062598_CFRR211P1W_112220210026291_6295886,No,CFRR211P1W
2377821,Criterion,CFRR255WD#*,",,#:0~9, *: A-Z",,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,69.8,36.0,25.5,31.4,698,766.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,05/07/2021,04/21/2021,"United States, Canada",ES_110825_CFRR255WD**_05042021034678_8345597,No,CFRR255WD..
2401156,Criterion,CFRR310WD#*#,",,-	First ""#"" Revision digit from brand : 0-9 -	First ""*"" Color : A-Z -	Second ""#"" Engineering digit from manufacturer : 0-9",,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.1,35.9,30.6,37.4,748,821.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,08/31/2022,09/06/2022,"United States, Canada",ES_1062598_CFRR310WD#*#_082920220543958_7642336,No,CFRR310WD...
2290738,Dacor,DRF36750***,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.4,36.0,21.3,26.5,549,670.0,21.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,01/15/2018,12/19/2017,"United States, Canada",ES_1016518_DRF36750***_02112016074810_70121932,No,DRF36750...
2395383,Dacor,DRF36C500**,,887276660639,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,70.0,35.9,22.8,29.7,635,664.0,5.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,07/22/2022,05/03/2022,"United States, Canada",ES_1016518_DRF36C500**_05032022083006_80124688,No,DRF36C500..
2376156,Dacor,DRF36C700**,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,71.9,35.9,22.8,29.5,634,662.0,5.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,06/11/2021,04/13/2021,"United States, Canada",ES_1016518_DRF36C700**_04152021082217_80078322,No,DRF36C700..
2356289,Dacor,DRF42530***,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.4,41.3,23.5,28.6,629,690.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,04/22/2020,03/12/2020,"United States, Canada",ES_1016518_DRF42530***_03132020053105_80036113,No,DRF42530...
2304169,Dacor,DRF42750***,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.4,41.3,23.5,28.6,629,690.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,11/01/2017,09/27/2017,"United States, Canada",ES_1016518_DRF42750***_09272017021308_70157400,No,DRF42750...
2472636,Dacor,DRF485300**,,887276734415,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.4,47.8,27.7,33.8,672,739.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,05/31/2023,03/22/2023,"United States, Canada",ES_1016518_DRF485300**_03232023125845_80156339,No,DRF485300..
2472635,Dacor,DRF487500**,,887276734422,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.4,47.8,27.7,33.8,672,739.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,05/31/2023,03/22/2023,"United States, Canada",ES_1016518_DRF487500**_03232023125845_80156339,No,DRF487500..
2292831,Dacor,DRR24980***,,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.4,24.0,13.7,13.7,260,338.0,23.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,03/28/2017,03/22/2017,"United States, Canada",ES_1016518_DRR24980***_03222017113716_70128313,No,DRR24980...
2290227,Dacor,DRR30980***,,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.4,29.6,17.8,17.8,280,371.0,25.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,02/28/2017,01/26/2017,"United States, Canada",ES_1016518_DRR30980***_02082017105714_70119350,No,DRR30980...
2293044,Dacor,DRR36980***,,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.4,36.0,21.6,21.6,290,402.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,04/20/2017,03/24/2017,"United States, Canada",ES_1016518_DRR36980***_03242017112645_70128468,No,DRR36980...
2405293,Dacor,DRS425300**,,887276700823,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,No,83.5,42.0,24.3,31.2,785,822.0,5.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,03/03/2023,12/01/2022,"United States, Canada",ES_1016518_DRS425300**_12052022122424_80143505,No,DRS425300..
2287302,Dacor,DYF42SBIW*,,887276336596,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,No,83.5,42.0,24.3,31.2,785,822.0,5.0,R-134a,R-134a (GWP:1430),Yes,Wi-Fi,Yes,Smart Energy Profile (SEP) 2.x,Yes,01/01/2017,07/08/2021,"United States, Canada",ES_1016518_DYF42SBIW*_12282016073859_70112207,No,DYF42SBIW.
2408484,DOMETIC,C60G1,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,22.2,19.3,1.7,1.7,170,275.0,38.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,02/12/2023,02/14/2023,"United States, Canada",ES_1147033_C60G1_02142023120403_0000001,Yes,C60G1
2361378,EcoMax,EF-32199-B-2,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.3,18.9,3.2,3.9,199,359.0,45.0,,,No,,,,,06/01/2020,06/05/2020,United States,ES_1137529_EF-32199-B-2_06052020055142_6302949,Yes,EF-32199-B-2
2213112,Edgestar,CRF321SS,,846844011099,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.0,18.5,3.1,3.8,270,358.0,25.0,,,No,,,,,06/30/2014,06/16/2014,United States,ES_1074063_CRF321SS_06162014152141_2101547,No,CRF321SS
2361080,Electrolux,EI33AR80W*,,012505647277,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,Yes,72.3,32.9,18.9,18.9,218,335.0,35.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,08/05/2020,05/27/2020,"United States, Canada",ES_1021080_EI33AR80W*_05282020051211_80044038,No,EI33AR80W.
2392580,Electrolux,ERFC2393A*,,012505648151,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.0,65.6,22.7,28.0,670,734.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,02/07/2022,01/31/2022,"United States, Canada",ES_1021080_ERFC2393A*_02012022105810_80112456,No,ERFC2393A.
2391626,Electrolux,ERFG2393A*,,012505648793,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.0,65.6,23.4,28.8,598,656.0,10.0,,,No,,,,,02/07/2022,01/21/2022,"United States, Canada",ES_1021080_ERFG2393A*_01242022120154_80108983,No,ERFG2393A.
2353365,Electrolux,ERMC2295A*,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.0,36.0,21.4,27.7,667,732.0,10.0,,,No,,,,,01/20/2020,12/23/2019,"United States, Canada",ES_1021080_ERMC2295A*_01142020022609_80011533,No,ERMC2295A.
2470742,ELEMENT,ENR10TFGB**,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,23.7,10.1,12.2,297,332.0,11.0,,,No,,,,,04/23/2023,04/23/2023,"United States, Canada",ES_1145034_ENR10TFGB**4_04242023131749_80128103,Yes,ENR10TFGB..
2470741,ELEMENT,ENR12TFGB**,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.6,23.7,11.6,14.0,310,347.0,11.0,,,No,,,,,04/23/2023,04/23/2023,"United States, Canada",ES_1145034_ENR12TFGB**4_04242023131749_80128103,Yes,ENR12TFGB..
2393057,ELEMENT,ENR18TFGB*,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.9,27.6,17.6,20.8,360,402.0,10.0,,,No,,,,,12/02/2021,12/02/2021,"United States, Canada",ES_1145034_ENR18TFGB*_02162022010214_80105638,Yes,ENR18TFGB.
2395815,ELEMENT,ENR18TFGC*,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.9,28.0,17.6,20.8,360,402.0,10.0,,,No,,,,,04/22/2022,04/22/2022,"United States, Canada",ES_1145034_ENR18TFGC*_05122022033138_5550001_,Yes,ENR18TFGC.
2282224,Danby,DAR016A1*,",DAR016A1BSLDB, DAR016A1BDB,",67638008617;67638008624,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,19.8,17.7,1.6,1.6,245,274.0,11.0,,,No,,,,,10/30/2016,09/21/2016,"United States, Canada",ES_0031682_DAR016A1*_09222016051638_70099320,No,DAR016A1.
2338889,Danby,DAR016B1BM,,67638019682,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,20.1,16.7,1.7,1.6,245,274.0,11.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DAR016B1BM_05232019115241_80003480,No,DAR016B1BM
2338892,Danby,DAR016B1BM-6,,67638019675,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,20.1,16.7,1.7,1.6,245,274.0,11.0,,,No,,,,,05/17/2019,05/14/2019,"United States, Canada",ES_0031682_DAR016B1BM-6_05232019115241_80003480,No,DAR016B1BM-6
2248449,Danby,DAR017A3*,",DAR017A3BDB, DAR017A3BDB-6, DAR017A3BSLDB, DAR017A3BSLDB-6, DAR017A3WDB,",67638003797;67638003803;67638005135;67638020121;67638020138,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,20.1,17.7,1.7,1.7,221,275.0,20.0,,,No,,,,,10/18/2015,09/17/2015,"United States, Canada",ES_0031682_DAR017A3*_09172015105638_70043625,No,DAR017A3.
2382837,Danby,DAR022A1BDB,,067638028615,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,24.9,18.7,2.2,2.2,208,279.0,25.0,,,No,,,,,08/03/2021,07/30/2021,"United States, Canada",ES_0031682_DAR022A1BDB _08032021104338_80088996,No,DAR022A1BDB
2382838,Danby,DAR022A1SLDB,,067638028592,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,24.9,18.7,2.2,2.2,208,279.0,25.0,,,No,,,,,08/03/2021,07/30/2021,"United States, Canada",ES_0031682_DAR022A1SLDB_08032021104338_80088996,No,DAR022A1SLDB
2261638,Danby,DAR023C1*,",DAR023C1BDB, DAR023C1BSLDB,",67638005098;67638005104,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,25.0,18.7,2.3,2.3,252,280.0,10.0,,,No,,,,,03/10/2016,03/04/2016,"United States, Canada",ES_31682_DAR023C1*_03032016012601_70062748,No,DAR023C1.
2248450,Danby,DAR026A2*,",DAR026A2BDB-6, DAR026A2BSLDB, DAR026A2LDB, DAR026A2WDB,",67638003773;67638005142;67638005180;67638020169,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,27.0,17.7,2.6,2.6,253,283.0,11.0,,,No,,,,,10/18/2015,09/17/2015,"United States, Canada",ES_0031682_DAR026A2*_09172015105638_70043625,No,DAR026A2.
2248451,Danby,DAR033A6*,",DAR033A6BDB-6, DAR033A6BSLDB, DAR033A6BSLDB-6,",67638020176;67638020183,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,17.7,3.3,3.3,259,290.0,11.0,,,No,,,,,10/18/2015,09/17/2015,"United States, Canada",ES_0031682_DAR033A6*_09172015105638_70043625,No,DAR033A6.
2373136,Danby,DAR044A1SSO-6,,67638026437,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,20.7,4.4,4.4,268,300.0,11.0,,,No,,,,,02/02/2021,02/01/2021,"United States, Canada",ES_0031682_DAR044A1SSO-6 _02022021115411_80071017,No,DAR044A1SSO-6
2235865,Danby,DAR044A6*,",DAR044A6BSLDBO, DAR044A6DDB, DAR044A6LDB, DAR044A6MBDB, DAR044A6MDB, DAR044A6MDB-6, DAR044A6PDB,",67638005210;67638005227;67638005234;67638005241;67638005920;67638017237;67638020220,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,20.7,4.4,4.4,268,300.0,11.0,,,No,,,,,04/01/2015,03/17/2015,"United States, Canada",ES_0031682_DAR044A6*_03162015114018_70026920,No,DAR044A6.
2358820,Danby,DAR044A9*,",DAR044A9SLDB,",67638024716,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,20.6,4.4,4.4,268,300.0,11.0,,,No,,,,,04/30/2020,04/03/2020,"United States, Canada",ES_0031682_DAR044A9*_04292020114009_80034567,No,DAR044A9.
2345840,Danby,DAR110A3*,",DAR110A3MDB, DAR110A3LDB,",67638020800;67638020817,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,58.8,23.9,11.0,11.0,249,279.0,11.0,,,No,,,,,09/08/2019,07/25/2014,"United States, Canada",ES_0031682_DAR110A3*_09042019010014_80006140,No,DAR110A3.
2348469,Danby,DBC117A1*,",DBC117A1BSSDB-6,",67638020046,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.8,17.5,3.1,3.1,258,288.0,10.0,,,No,,,,,10/17/2019,10/15/2019,"United States, Canada",ES_0031682_DBC117A1* _10152019124455_80021306,No,DBC117A1.
2348470,Danby,DBC117A2*,",DBC117A2BSSDD-6,",67638020015,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.8,17.5,3.1,3.1,258,288.0,10.0,,,No,,,,,10/17/2019,10/15/2019,"United States, Canada",ES_0031682_DBC117A2*_10152019124452_80021306,No,DBC117A2.
2394323,Danby,DBCR031BB31,,0067638029544,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,34.0,19.0,3.1,3.1,218,243.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,07/30/2022,04/01/2022,"United States, Canada",ES_31682_DBCR031BB31_040120221147158_3068399,No,DBCR031BB31
2394322,Danby,DBCR031SB31,,0067638029568,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,34.0,19.0,3.1,3.1,218,243.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,07/30/2022,04/01/2022,"United States, Canada",ES_31682_DBCR031SB31_040120221148582_2625779,No,DBCR031SB31
2394324,Danby,DBCR031WB31,,0067638029520,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,34.0,19.0,3.1,3.1,218,243.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,07/30/2022,04/01/2022,"United States, Canada",ES_31682_DBCR031WB31_040120221145357_9603419,No,DBCR031WB31
2382718,Danby,DBM187E1SSDB,,067638026796,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,07/22/2021,07/29/2021,"United States, Canada",ES_31682_DBM187E1SSDB_072920210119249_8739783,No,DBM187E1SSDB
2382719,Danby,DBM187E1WDB,,067638026802,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,18.7,23.0,466,521.0,11.0,,,No,,,,,07/22/2021,07/29/2021,"United States, Canada",ES_31682_DBM187E1WDB_072920210119879_8161490,No,DBM187E1WDB
2379007,Danby,DBMF100B1SLDB,,067638028196,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,73.2,23.7,10.3,12.6,384,429.0,10.0,,,No,,,,,06/07/2021,04/20/2021,"United States, Canada",ES_0031682_DBMF100B1SLDB_06072021012203_80026437,No,DBMF100B1SLDB
2379008,Danby,DBMF100B1WDB,,067638028219,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,73.2,23.7,10.3,12.6,384,429.0,10.0,,,No,,,,,06/07/2021,04/20/2021,"United States, Canada",ES_0031682_DBMF100B1WDB_06072021012203_80026437,No,DBMF100B1WDB
2370307,Danby,DBMF100C1SLDB,,67638025508,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.4,10.0,12.3,380,426.0,11.0,,,No,,,,,10/20/2020,11/27/2020,"United States, Canada",ES_31682_DBMF100C1SLDB_112920202026575_2330604,No,DBMF100C1SLDB
2370309,Danby,DBMF100C1WDB,,67638025515,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.4,10.0,12.3,380,426.0,11.0,,,No,,,,,10/20/2020,11/27/2020,"United States, Canada",ES_31682_DBMF100C1WDB_112920202026628_1078104,No,DBMF100C1WDB
